AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Illinois,All,2019-20,11,8.6,21,169,"2,221",> 100%
State,Illinois,All,2019-20,12,8.5,22,177,"2,341",> 100%
State,Illinois,All,2019-20,13,10.7,16,233,"2,322",> 100%
State,Illinois,All,2019-20,14,13.8,6,357,"2,634",> 100%
State,Illinois,All,2019-20,15,14.5,5,404,"2,813",> 100%
State,Illinois,All,2019-20,16,16,5,432,"2,726",> 100%
State,Illinois,All,2019-20,17,12.1,2,284,"2,363",> 100%
State,Illinois,All,2019-20,18,6.8,0,84,"1,240",60.90%
State,Indiana,All,2019-20,40,5.6,0,68,"1,205",> 100%
State,Indiana,All,2019-20,41,6.3,1,77,"1,231",> 100%
State,Indiana,All,2019-20,42,5.9,0,74,"1,256",> 100%
State,Indiana,All,2019-20,43,5.8,1,73,"1,269",> 100%
State,Indiana,All,2019-20,44,5.6,1,73,"1,318",> 100%
State,Indiana,All,2019-20,45,4.5,1,56,"1,264",> 100%
State,Indiana,All,2019-20,46,6.5,0,83,"1,271",> 100%
State,Indiana,All,2019-20,47,4.9,0,64,"1,311",> 100%
State,Indiana,All,2019-20,48,5.8,1,75,"1,301",> 100%
State,Indiana,All,2019-20,49,6.4,1,83,"1,320",> 100%
State,Indiana,All,2019-20,50,6.5,2,83,"1,302",> 100%
State,Indiana,All,2019-20,51,7,4,95,"1,407",> 100%
State,Indiana,All,2019-20,52,7.6,5,93,"1,298",> 100%
State,Indiana,All,2019-20,1,9.1,13,118,"1,440",> 100%
State,Indiana,All,2019-20,2,8.6,13,107,"1,389",> 100%
State,Indiana,All,2019-20,3,7.8,6,101,"1,371",> 100%
State,Indiana,All,2019-20,4,7.2,6,95,"1,395",> 100%
State,Indiana,All,2019-20,5,7.4,7,93,"1,356",> 100%
State,Indiana,All,2019-20,6,8.3,11,100,"1,330",> 100%
State,Indiana,All,2019-20,7,7.6,9,97,"1,389",> 100%
State,Indiana,All,2019-20,8,8.5,12,104,"1,363",> 100%
State,Indiana,All,2019-20,9,8.2,14,103,"1,419",> 100%
State,Indiana,All,2019-20,10,8,14,93,"1,331",> 100%
State,Indiana,All,2019-20,11,9,15,108,"1,365",> 100%
State,Indiana,All,2019-20,12,8.8,17,95,"1,276",> 100%
State,Indiana,All,2019-20,13,9.6,15,118,"1,390",> 100%
State,Indiana,All,2019-20,14,14.5,5,207,"1,462",> 100%
State,Indiana,All,2019-20,15,14.7,3,214,"1,476",> 100%
State,Indiana,All,2019-20,16,13.4,0,168,"1,256",> 100%
State,Indiana,All,2019-20,17,11.4,1,107,946,78.80%
State,Indiana,All,2019-20,18,6.6,1,22,347,28.90%
State,Iowa,All,2019-20,40,5.2,1,31,616,> 100%
State,Iowa,All,2019-20,41,6.4,0,38,590,> 100%
State,Iowa,All,2019-20,42,6.5,0,39,601,> 100%
State,Iowa,All,2019-20,43,6.3,1,37,606,> 100%
State,Iowa,All,2019-20,44,5,0,31,616,> 100%
State,Iowa,All,2019-20,45,6,1,35,603,> 100%
State,Iowa,All,2019-20,46,6,2,35,619,> 100%
State,Iowa,All,2019-20,47,6.9,0,44,639,> 100%
State,Iowa,All,2019-20,48,7.2,0,40,559,98.80%
State,Iowa,All,2019-20,49,5.7,3,34,650,> 100%
State,Iowa,All,2019-20,50,7.5,4,42,611,> 100%
State,Iowa,All,2019-20,51,5.8,1,36,638,> 100%
State,Iowa,All,2019-20,52,5.9,1,37,642,> 100%
State,Iowa,All,2019-20,1,5.7,3,35,664,> 100%
State,Iowa,All,2019-20,2,7.5,1,48,650,> 100%
State,Iowa,All,2019-20,3,8.4,1,52,632,> 100%
State,Iowa,All,2019-20,4,10.4,6,61,642,> 100%
State,Iowa,All,2019-20,5,9,2,54,623,> 100%
State,Iowa,All,2019-20,6,7.1,4,42,648,> 100%
State,Iowa,All,2019-20,7,7.4,6,39,605,> 100%
State,Iowa,All,2019-20,8,8.1,6,47,653,> 100%
State,Iowa,All,2019-20,9,7,8,38,660,> 100%
State,Iowa,All,2019-20,10,9.2,14,43,619,> 100%
State,Iowa,All,2019-20,11,10.7,18,50,634,> 100%
State,Iowa,All,2019-20,12,8.7,16,36,599,> 100%
State,Iowa,All,2019-20,13,10.2,7,54,598,> 100%
State,Iowa,All,2019-20,14,10.3,4,57,591,> 100%
State,Iowa,All,2019-20,15,6.6,1,37,578,> 100%
State,Iowa,All,2019-20,16,7.7,1,44,581,> 100%
State,Iowa,All,2019-20,17,7.4,0,35,470,83.10%
State,Iowa,All,2019-20,18,4.7,0,14,301,53.20%
State,Kansas,All,2019-20,40,4.3,0,22,509,> 100%
State,Kansas,All,2019-20,41,4.2,0,21,503,> 100%
State,Kansas,All,2019-20,42,5.3,0,28,526,> 100%
State,Kansas,All,2019-20,43,3.8,0,21,553,> 100%
State,Kansas,All,2019-20,44,5.1,1,25,513,> 100%
State,Kansas,All,2019-20,45,3.9,0,21,537,> 100%
State,Kansas,All,2019-20,46,4.8,0,26,546,> 100%
State,Kansas,All,2019-20,47,5,0,28,563,> 100%
State,Kansas,All,2019-20,48,6.1,0,29,478,95.20%
State,Kansas,All,2019-20,49,7.6,2,40,554,> 100%
State,Kansas,All,2019-20,50,6.6,1,38,589,> 100%
State,Kansas,All,2019-20,51,6.5,0,35,541,> 100%
State,Kansas,All,2019-20,52,8.3,2,47,587,> 100%
State,Kansas,All,2019-20,1,9.8,9,50,603,> 100%
State,Kansas,All,2019-20,2,7.9,5,41,581,> 100%
State,Kansas,All,2019-20,3,8.2,8,41,595,> 100%
State,Kansas,All,2019-20,4,9.9,10,48,584,> 100%
State,Kansas,All,2019-20,5,8.4,9,38,562,> 100%
State,Kansas,All,2019-20,6,6.9,8,28,520,> 100%
State,Kansas,All,2019-20,7,7.4,6,37,585,> 100%
State,Kansas,All,2019-20,8,8.4,10,39,583,> 100%
State,Kansas,All,2019-20,9,8.6,13,34,548,> 100%
State,Kansas,All,2019-20,10,9.6,14,42,583,> 100%
State,Kansas,All,2019-20,11,10.5,8,49,543,> 100%
State,Kansas,All,2019-20,12,8.7,17,29,529,> 100%
State,Kansas,All,2019-20,13,9,5,43,533,> 100%
State,Kansas,All,2019-20,14,8.5,0,46,543,> 100%
State,Kansas,All,2019-20,15,11.2,1,56,510,> 100%
State,Kansas,All,2019-20,16,8.7,3,43,528,> 100%
State,Kansas,All,2019-20,17,7.8,1,37,487,97%
State,Kansas,All,2019-20,18,5,0,14,282,56.20%
State,Kentucky,All,2019-20,40,5.9,0,52,877,99.10%
State,Kentucky,All,2019-20,41,6.1,0,56,923,> 100%
State,Kentucky,All,2019-20,42,8.1,0,80,984,> 100%
State,Kentucky,All,2019-20,43,7.1,0,66,930,> 100%
State,Kentucky,All,2019-20,44,7.1,0,64,901,> 100%
State,Kentucky,All,2019-20,45,7.1,2,60,870,98.30%
State,Kentucky,All,2019-20,46,6.9,0,66,953,> 100%
State,Kentucky,All,2019-20,47,7.8,0,78,"1,005",> 100%
State,Kentucky,All,2019-20,48,6.3,0,60,947,> 100%
State,Kentucky,All,2019-20,49,9.2,5,82,946,> 100%
State,Kentucky,All,2019-20,50,9,4,83,962,> 100%
State,Kentucky,All,2019-20,51,6.9,4,64,992,> 100%
State,Kentucky,All,2019-20,52,7.6,5,77,"1,074",> 100%
State,Kentucky,All,2019-20,1,9.5,10,93,"1,084",> 100%
State,Kentucky,All,2019-20,2,10,4,101,"1,050",> 100%
State,Kentucky,All,2019-20,3,11.1,17,98,"1,038",> 100%
State,Kentucky,All,2019-20,4,8.6,8,73,941,> 100%
State,Kentucky,All,2019-20,5,10,8,89,972,> 100%
State,Kentucky,All,2019-20,6,10.8,11,91,946,> 100%
State,Kentucky,All,2019-20,7,9.1,9,76,939,> 100%
State,Kentucky,All,2019-20,8,9,6,81,970,> 100%
State,Kentucky,All,2019-20,9,10,12,88,998,> 100%
State,Kentucky,All,2019-20,10,8.1,5,72,949,> 100%
State,Kentucky,All,2019-20,11,10.4,13,90,988,> 100%
State,Kentucky,All,2019-20,12,9.7,11,75,886,> 100%
State,Kentucky,All,2019-20,13,9.1,6,72,856,96.70%
State,Kentucky,All,2019-20,14,11,4,99,939,> 100%
State,Kentucky,All,2019-20,15,11.2,4,93,865,97.70%
State,Kentucky,All,2019-20,16,9.7,0,69,715,80.80%
State,Kentucky,All,2019-20,17,10.9,1,55,512,57.80%
State,Kentucky,All,2019-20,18,3.5,1,6,200,22.60%
State,Louisiana,All,2019-20,40,4.3,1,33,797,94.30%
State,Louisiana,All,2019-20,41,4,1,34,873,> 100%
State,Louisiana,All,2019-20,42,4,0,36,907,> 100%
State,Louisiana,All,2019-20,43,3.7,0,32,860,> 100%
State,Louisiana,All,2019-20,44,4.8,1,38,807,95.50%
State,Louisiana,All,2019-20,45,3.7,1,34,957,> 100%
State,Louisiana,All,2019-20,46,4.3,1,39,940,> 100%
State,Louisiana,All,2019-20,47,3.7,1,32,893,> 100%
State,Louisiana,All,2019-20,48,5.5,1,48,896,> 100%
State,Louisiana,All,2019-20,49,3.5,1,33,984,> 100%
State,Louisiana,All,2019-20,50,4.2,1,37,904,> 100%
State,Louisiana,All,2019-20,51,4,0,39,971,> 100%
State,Louisiana,All,2019-20,52,4.8,3,39,882,> 100%
State,Louisiana,All,2019-20,1,6.1,3,53,924,> 100%
State,Louisiana,All,2019-20,2,6.9,6,59,938,> 100%
State,Louisiana,All,2019-20,3,5.5,6,46,939,> 100%
State,Louisiana,All,2019-20,4,5.7,3,50,933,> 100%
State,Louisiana,All,2019-20,5,4.6,4,40,955,> 100%
State,Louisiana,All,2019-20,6,4.3,7,33,921,> 100%
State,Louisiana,All,2019-20,7,5.2,7,40,902,> 100%
State,Louisiana,All,2019-20,8,4.8,9,33,878,> 100%
State,Louisiana,All,2019-20,9,5.5,11,41,948,> 100%
State,Louisiana,All,2019-20,10,5.7,6,45,900,> 100%
State,Louisiana,All,2019-20,11,5.1,7,39,895,> 100%
State,Louisiana,All,2019-20,12,8.4,5,66,850,> 100%
State,Louisiana,All,2019-20,13,10.2,4,108,"1,096",> 100%
State,Louisiana,All,2019-20,14,15.5,3,178,"1,164",> 100%
State,Louisiana,All,2019-20,15,15,1,175,"1,175",> 100%
State,Louisiana,All,2019-20,16,16.4,3,152,943,> 100%
State,Louisiana,All,2019-20,17,11.1,0,64,577,68.30%
State,Louisiana,All,2019-20,18,5.6,0,11,195,23.10%
State,Maine,All,2019-20,40,7.7,0,21,271,> 100%
State,Maine,All,2019-20,41,9.2,0,25,273,> 100%
State,Maine,All,2019-20,42,8.6,0,24,279,> 100%
State,Maine,All,2019-20,43,6.2,0,19,305,> 100%
State,Maine,All,2019-20,44,6.1,0,19,314,> 100%
State,Maine,All,2019-20,45,6.1,0,17,278,> 100%
State,Maine,All,2019-20,46,6.5,0,21,321,> 100%
State,Maine,All,2019-20,47,7.4,0,22,296,> 100%
State,Maine,All,2019-20,48,7.7,1,21,287,> 100%
State,Maine,All,2019-20,49,7.3,0,21,289,> 100%
State,Maine,All,2019-20,50,8.3,0,25,303,> 100%
State,Maine,All,2019-20,51,7.5,1,20,279,> 100%
State,Maine,All,2019-20,52,7.9,5,18,291,> 100%
State,Maine,All,2019-20,1,6.8,0,22,325,> 100%
State,Maine,All,2019-20,2,6.6,2,20,331,> 100%
State,Maine,All,2019-20,3,9.6,1,28,303,> 100%
State,Maine,All,2019-20,4,9.5,2,28,315,> 100%
State,Maine,All,2019-20,5,8.4,3,22,298,> 100%
State,Maine,All,2019-20,6,11,7,29,327,> 100%
State,Maine,All,2019-20,7,7.9,3,23,331,> 100%
State,Maine,All,2019-20,8,6.6,1,19,305,> 100%
State,Maine,All,2019-20,9,10.1,5,25,298,> 100%
State,Maine,All,2019-20,10,10.1,2,30,317,> 100%
State,Maine,All,2019-20,11,11.6,6,30,310,> 100%
State,Maine,All,2019-20,12,6.3,2,16,286,> 100%
State,Maine,All,2019-20,13,11.7,1,32,282,> 100%
State,Maine,All,2019-20,14,12.5,3,35,304,> 100%
State,Maine,All,2019-20,15,10.3,0,32,311,> 100%
State,Maine,All,2019-20,16,8.1,1,25,322,> 100%
State,Maine,All,2019-20,17,5.6,1,15,285,> 100%
State,Maine,All,2019-20,18,4.3,0,9,208,77.20%
State,Maryland,All,2019-20,40,4.1,1,36,904,99.70%
State,Maryland,All,2019-20,41,4.6,0,43,941,> 100%
State,Maryland,All,2019-20,42,4.5,2,42,985,> 100%
State,Maryland,All,2019-20,43,6.1,0,60,979,> 100%
State,Maryland,All,2019-20,44,4.8,0,46,964,> 100%
State,Maryland,All,2019-20,45,6.8,0,69,"1,021",> 100%
State,Maryland,All,2019-20,46,5.2,0,54,"1,031",> 100%
State,Maryland,All,2019-20,47,6.4,1,67,"1,063",> 100%
State,Maryland,All,2019-20,48,5.5,2,54,"1,023",> 100%
State,Maryland,All,2019-20,49,5.7,0,56,979,> 100%
State,Maryland,All,2019-20,50,6.6,0,67,"1,008",> 100%
State,Maryland,All,2019-20,51,6.2,0,61,980,> 100%
State,Maryland,All,2019-20,52,6.6,3,67,"1,062",> 100%
State,Maryland,All,2019-20,1,9.5,11,90,"1,068",> 100%
State,Maryland,All,2019-20,2,8.4,3,87,"1,070",> 100%
State,Maryland,All,2019-20,3,9.4,3,91,"1,000",> 100%
State,Maryland,All,2019-20,4,6.8,8,62,"1,032",> 100%
State,Maryland,All,2019-20,5,7.3,9,67,"1,040",> 100%
State,Maryland,All,2019-20,6,6.8,8,61,"1,018",> 100%
State,Maryland,All,2019-20,7,8.5,13,74,"1,022",> 100%
State,Maryland,All,2019-20,8,7.5,6,66,964,> 100%
State,Maryland,All,2019-20,9,7.3,10,68,"1,073",> 100%
State,Maryland,All,2019-20,10,8.8,11,82,"1,058",> 100%
State,Maryland,All,2019-20,11,7.9,17,63,"1,016",> 100%
State,Maryland,All,2019-20,12,7.7,7,75,"1,060",> 100%
State,Maryland,All,2019-20,13,10.6,11,102,"1,065",> 100%
State,Maryland,All,2019-20,14,14.2,6,161,"1,178",> 100%
State,Maryland,All,2019-20,15,14.3,11,178,"1,323",> 100%
State,Maryland,All,2019-20,16,15.9,3,200,"1,274",> 100%
State,Maryland,All,2019-20,17,12,6,140,"1,215",> 100%
State,Maryland,All,2019-20,18,7.5,0,51,676,74.50%
State,Massachusetts,All,2019-20,40,7,0,77,"1,105",> 100%
State,Massachusetts,All,2019-20,41,6.5,0,70,"1,079",> 100%
State,Massachusetts,All,2019-20,42,6.2,0,69,"1,108",> 100%
State,Massachusetts,All,2019-20,43,5.7,0,65,"1,134",> 100%
State,Massachusetts,All,2019-20,44,5.2,0,56,"1,074",99.60%
State,Massachusetts,All,2019-20,45,6.1,0,66,"1,088",> 100%
State,Massachusetts,All,2019-20,46,6.3,0,70,"1,113",> 100%
State,Massachusetts,All,2019-20,47,6.8,0,83,"1,223",> 100%
State,Massachusetts,All,2019-20,48,5.3,1,61,"1,179",> 100%
State,Massachusetts,All,2019-20,49,7.1,0,88,"1,237",> 100%
State,Massachusetts,All,2019-20,50,5.6,0,66,"1,173",> 100%
State,Massachusetts,All,2019-20,51,7.1,2,78,"1,125",> 100%
State,Massachusetts,All,2019-20,52,6.3,0,75,"1,199",> 100%
State,Massachusetts,All,2019-20,1,8,4,93,"1,211",> 100%
State,Massachusetts,All,2019-20,2,6.3,8,70,"1,236",> 100%
State,Massachusetts,All,2019-20,3,8.8,11,91,"1,162",> 100%
State,Massachusetts,All,2019-20,4,7.6,15,84,"1,300",> 100%
State,Massachusetts,All,2019-20,5,9.7,15,100,"1,183",> 100%
State,Massachusetts,All,2019-20,6,8.5,12,93,"1,234",> 100%
State,Massachusetts,All,2019-20,7,8.1,12,88,"1,229",> 100%
State,Massachusetts,All,2019-20,8,9.1,17,89,"1,160",> 100%
State,Massachusetts,All,2019-20,9,9.2,19,98,"1,271",> 100%
State,Massachusetts,All,2019-20,10,8.3,16,84,"1,199",> 100%
State,Massachusetts,All,2019-20,11,8.3,14,94,"1,297",> 100%
State,Massachusetts,All,2019-20,12,10.2,11,106,"1,146",> 100%
State,Massachusetts,All,2019-20,13,11.1,11,130,"1,267",> 100%
State,Massachusetts,All,2019-20,14,16.9,11,245,"1,519",> 100%
State,Massachusetts,All,2019-20,15,18.2,2,355,"1,962",> 100%
State,Massachusetts,All,2019-20,16,19.3,5,442,"2,316",> 100%
State,Massachusetts,All,2019-20,17,20.2,1,396,"1,967",> 100%
State,Massachusetts,All,2019-20,18,12.1,0,105,866,80.30%
State,Michigan,All,2019-20,40,5.7,0,104,"1,829",> 100%
State,Michigan,All,2019-20,41,4.8,1,87,"1,833",> 100%
State,Michigan,All,2019-20,42,4.3,0,84,"1,962",> 100%
State,Michigan,All,2019-20,43,4.7,0,90,"1,924",> 100%
State,Michigan,All,2019-20,44,4.8,0,94,"1,941",> 100%
State,Michigan,All,2019-20,45,5.2,0,103,"1,973",> 100%
State,Michigan,All,2019-20,46,6,0,119,"1,983",> 100%
State,Michigan,All,2019-20,47,4.9,2,97,"2,006",> 100%
State,Michigan,All,2019-20,48,5.2,0,101,"1,955",> 100%
State,Michigan,All,2019-20,49,4.6,1,91,"1,991",> 100%
State,Michigan,All,2019-20,50,5.5,2,109,"2,007",> 100%
State,Michigan,All,2019-20,51,5.8,2,116,"2,030",> 100%
State,Michigan,All,2019-20,52,6.2,5,118,"1,974",> 100%
State,Michigan,All,2019-20,1,6.3,13,115,"2,047",> 100%
State,Michigan,All,2019-20,2,7,11,136,"2,095",> 100%
State,Michigan,All,2019-20,3,6.3,7,117,"1,963",> 100%
State,Michigan,All,2019-20,4,5.7,7,108,"2,030",> 100%
State,Michigan,All,2019-20,5,6.3,12,116,"2,025",> 100%
State,Michigan,All,2019-20,6,7.3,8,137,"1,978",> 100%
State,Michigan,All,2019-20,7,6.1,18,108,"2,049",> 100%
State,Michigan,All,2019-20,8,7.6,27,133,"2,098",> 100%
State,Michigan,All,2019-20,9,6.4,28,100,"2,001",> 100%
State,Michigan,All,2019-20,10,6.9,25,112,"1,995",> 100%
State,Michigan,All,2019-20,11,8.3,25,137,"1,952",> 100%
State,Michigan,All,2019-20,12,8.2,31,135,"2,015",> 100%
State,Michigan,All,2019-20,13,11.8,23,256,"2,370",> 100%
State,Michigan,All,2019-20,14,18.3,17,514,"2,894",> 100%
State,Michigan,All,2019-20,15,19.1,8,565,"3,007",> 100%
State,Michigan,All,2019-20,16,17.8,4,462,"2,619",> 100%
State,Michigan,All,2019-20,17,12.9,1,254,"1,972",> 100%
State,Michigan,All,2019-20,18,7.5,0,79,"1,057",58.10%
State,Minnesota,All,2019-20,40,5.4,1,47,887,> 100%
State,Minnesota,All,2019-20,41,4.8,0,44,915,> 100%
State,Minnesota,All,2019-20,42,4.7,0,42,889,> 100%
State,Minnesota,All,2019-20,43,7.3,1,61,850,> 100%
State,Minnesota,All,2019-20,44,5.4,0,47,865,> 100%
State,Minnesota,All,2019-20,45,7.2,0,62,866,> 100%
State,Minnesota,All,2019-20,46,5.7,1,53,950,> 100%
State,Minnesota,All,2019-20,47,5.8,0,52,900,> 100%
State,Minnesota,All,2019-20,48,5.6,0,48,863,> 100%
State,Minnesota,All,2019-20,49,5.8,1,53,927,> 100%
State,Minnesota,All,2019-20,50,7.8,3,67,898,> 100%
State,Minnesota,All,2019-20,51,5.9,2,54,950,> 100%
State,Minnesota,All,2019-20,52,4.9,3,46,"1,004",> 100%
State,Minnesota,All,2019-20,1,6.9,7,62,994,> 100%
State,Minnesota,All,2019-20,2,7.2,9,59,945,> 100%
State,Minnesota,All,2019-20,3,7.4,5,65,949,> 100%
State,Minnesota,All,2019-20,4,8.2,5,73,952,> 100%
State,Minnesota,All,2019-20,5,8.4,6,73,939,> 100%
State,Minnesota,All,2019-20,6,7.1,9,57,924,> 100%
State,Minnesota,All,2019-20,7,5.9,6,49,929,> 100%
State,Minnesota,All,2019-20,8,8.5,12,65,910,> 100%
State,Minnesota,All,2019-20,9,9.2,18,68,933,> 100%
State,Minnesota,All,2019-20,10,9.3,19,70,955,> 100%
State,Minnesota,All,2019-20,11,7.9,16,53,874,> 100%
State,Minnesota,All,2019-20,12,9.4,13,70,885,> 100%
State,Minnesota,All,2019-20,13,7.1,4,59,890,> 100%
State,Minnesota,All,2019-20,14,7.7,10,59,895,> 100%
State,Minnesota,All,2019-20,15,10,1,88,894,> 100%
State,Minnesota,All,2019-20,16,9.6,1,84,882,> 100%
State,Minnesota,All,2019-20,17,10,1,82,830,> 100%
State,Minnesota,All,2019-20,18,7.8,1,39,513,63.30%
State,Mississippi,All,2019-20,40,4.9,0,29,591,98.30%
State,Mississippi,All,2019-20,41,7.9,1,46,594,98.80%
State,Mississippi,All,2019-20,42,5.7,1,32,580,96.50%
State,Mississippi,All,2019-20,43,6.5,0,39,604,> 100%
State,Mississippi,All,2019-20,44,7.2,0,45,624,> 100%
State,Mississippi,All,2019-20,45,7.3,0,47,648,> 100%
State,Mississippi,All,2019-20,46,5.7,0,36,633,> 100%
State,Mississippi,All,2019-20,47,5.9,1,37,649,> 100%
State,Mississippi,All,2019-20,48,7.3,2,43,616,> 100%
State,Mississippi,All,2019-20,49,7.6,2,48,660,> 100%
State,Mississippi,All,2019-20,50,8.5,2,58,702,> 100%
State,Mississippi,All,2019-20,51,7.8,2,51,679,> 100%
State,Mississippi,All,2019-20,52,7.4,2,44,625,> 100%
State,Mississippi,All,2019-20,1,9.4,2,61,673,> 100%
State,Mississippi,All,2019-20,2,7.9,1,52,670,> 100%
State,Mississippi,All,2019-20,3,7.5,2,46,644,> 100%
State,Mississippi,All,2019-20,4,6.6,3,38,621,> 100%
State,Mississippi,All,2019-20,5,8.3,2,51,635,> 100%
State,Mississippi,All,2019-20,6,9.1,7,59,725,> 100%
State,Mississippi,All,2019-20,7,8.9,4,55,662,> 100%
State,Mississippi,All,2019-20,8,7.2,5,41,641,> 100%
State,Mississippi,All,2019-20,9,10.4,12,60,689,> 100%
State,Mississippi,All,2019-20,10,9.5,5,58,663,> 100%
State,Mississippi,All,2019-20,11,9,7,50,634,> 100%
State,Mississippi,All,2019-20,12,8.4,3,50,631,> 100%
State,Mississippi,All,2019-20,13,9.3,4,59,679,> 100%
State,Mississippi,All,2019-20,14,12.7,1,87,695,> 100%
State,Mississippi,All,2019-20,15,12,1,79,666,> 100%
State,Mississippi,All,2019-20,16,11.4,0,78,687,> 100%
State,Mississippi,All,2019-20,17,9.6,0,57,594,98.80%
State,Mississippi,All,2019-20,18,7.4,0,26,353,58.70%
State,Missouri,All,2019-20,40,4.7,0,52,"1,110",97.50%
State,Missouri,All,2019-20,41,3.3,0,36,"1,102",96.80%
State,Missouri,All,2019-20,42,5.3,1,60,"1,145",> 100%
State,Missouri,All,2019-20,43,4.3,0,49,"1,136",99.80%
State,Missouri,All,2019-20,44,5.6,1,67,"1,221",> 100%
State,Missouri,All,2019-20,45,4,0,48,"1,199",> 100%
State,Missouri,All,2019-20,46,5.1,0,65,"1,269",> 100%
State,Missouri,All,2019-20,47,4.6,1,57,"1,272",> 100%
State,Missouri,All,2019-20,48,4.6,5,51,"1,219",> 100%
State,Missouri,All,2019-20,49,5.8,1,67,"1,176",> 100%
State,Missouri,All,2019-20,50,6.1,2,71,"1,199",> 100%
State,Missouri,All,2019-20,51,3.6,2,41,"1,205",> 100%
State,Missouri,All,2019-20,52,4.7,1,59,"1,267",> 100%
State,Missouri,All,2019-20,1,6.4,5,76,"1,261",> 100%
State,Missouri,All,2019-20,2,6.6,9,76,"1,283",> 100%
State,Missouri,All,2019-20,3,6.7,3,81,"1,257",> 100%
State,Missouri,All,2019-20,4,6.4,8,74,"1,291",> 100%
State,Missouri,All,2019-20,5,7.1,9,83,"1,296",> 100%
State,Missouri,All,2019-20,6,6,4,72,"1,276",> 100%
State,Missouri,All,2019-20,7,6,10,68,"1,297",> 100%
State,Missouri,All,2019-20,8,6.7,28,59,"1,297",> 100%
State,Missouri,All,2019-20,9,8,23,79,"1,271",> 100%
State,Missouri,All,2019-20,10,7.8,21,79,"1,279",> 100%
State,Missouri,All,2019-20,11,7.4,18,69,"1,179",> 100%
State,Missouri,All,2019-20,12,6.7,18,59,"1,146",> 100%
State,Missouri,All,2019-20,13,8.6,11,91,"1,185",> 100%
State,Missouri,All,2019-20,14,9.3,6,99,"1,129",99.20%
State,Missouri,All,2019-20,15,7,1,87,"1,250",> 100%
State,Missouri,All,2019-20,16,6.9,1,71,"1,043",91.70%
State,Missouri,All,2019-20,17,7.9,0,67,853,75%
State,Missouri,All,2019-20,18,4.8,0,21,434,38.10%
State,Montana,All,2019-20,40,6.3,0,13,207,> 100%
State,Montana,All,2019-20,41,7.7,0,15,195,> 100%
State,Montana,All,2019-20,42,3.4,0,7,203,> 100%
State,Montana,All,2019-20,43,5.4,0,11,203,> 100%
State,Montana,All,2019-20,44,5.9,0,11,186,99.90%
State,Montana,All,2019-20,45,3.5,0,7,199,> 100%
State,Montana,All,2019-20,46,5.8,0,11,190,> 100%
State,Montana,All,2019-20,47,4.8,0,9,188,> 100%
State,Montana,All,2019-20,48,5.7,1,10,192,> 100%
State,Montana,All,2019-20,49,6.6,0,15,227,> 100%
State,Montana,All,2019-20,50,5.9,1,11,202,> 100%
State,Montana,All,2019-20,51,7.1,1,13,197,> 100%
State,Montana,All,2019-20,52,7,0,12,171,91.80%
State,Montana,All,2019-20,1,6.8,1,15,234,> 100%
State,Montana,All,2019-20,2,7,3,12,213,> 100%
State,Montana,All,2019-20,3,5.7,0,12,212,> 100%
State,Montana,All,2019-20,4,3.5,0,7,201,> 100%
State,Montana,All,2019-20,5,5.8,1,12,225,> 100%
State,Montana,All,2019-20,6,5.4,2,9,203,> 100%
State,Montana,All,2019-20,7,6.2,3,9,195,> 100%
State,Montana,All,2019-20,8,8,2,16,226,> 100%
State,Montana,All,2019-20,9,5,2,10,238,> 100%
State,Montana,All,2019-20,10,8.5,6,13,223,> 100%
State,Montana,All,2019-20,11,8.4,7,12,227,> 100%
State,Montana,All,2019-20,12,11.7,5,22,230,> 100%
State,Montana,All,2019-20,13,10.8,3,19,203,> 100%
State,Montana,All,2019-20,14,7.8,1,13,180,96.70%
State,Montana,All,2019-20,15,4.6,0,9,195,> 100%
State,Montana,All,2019-20,16,5.6,0,7,126,67.70%
State,Montana,All,2019-20,17,1.1,0,1,95,51%
State,Montana,All,2019-20,18,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Nebraska,All,2019-20,40,6,0,19,318,> 100%
State,Nebraska,All,2019-20,41,6.5,0,23,354,> 100%
State,Nebraska,All,2019-20,42,7.8,0,25,319,> 100%
State,Nebraska,All,2019-20,43,9.6,0,33,344,> 100%
State,Nebraska,All,2019-20,44,5.4,0,17,314,> 100%
State,Nebraska,All,2019-20,45,6.3,0,19,301,96.40%
State,Nebraska,All,2019-20,46,7.8,0,25,320,> 100%
State,Nebraska,All,2019-20,47,6.7,0,22,329,> 100%
State,Nebraska,All,2019-20,48,6.3,0,19,303,97%
State,Nebraska,All,2019-20,49,7.2,1,24,347,> 100%
State,Nebraska,All,2019-20,50,6.8,1,22,338,> 100%
State,Nebraska,All,2019-20,51,6.7,2,23,375,> 100%
State,Nebraska,All,2019-20,52,7.4,2,24,351,> 100%
State,Nebraska,All,2019-20,1,8.7,6,24,344,> 100%
State,Nebraska,All,2019-20,2,12,9,34,358,> 100%
State,Nebraska,All,2019-20,3,11.2,4,32,322,> 100%
State,Nebraska,All,2019-20,4,8,5,24,364,> 100%
State,Nebraska,All,2019-20,5,8.9,6,26,361,> 100%
State,Nebraska,All,2019-20,6,7.7,4,22,336,> 100%
State,Nebraska,All,2019-20,7,9.1,3,26,319,> 100%
