AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Indiana,All,2019-20,3,7.8,6,101,"1,367",> 100%
State,Indiana,All,2019-20,4,7.3,6,95,"1,388",> 100%
State,Indiana,All,2019-20,5,7.4,7,93,"1,354",> 100%
State,Indiana,All,2019-20,6,8.4,11,100,"1,324",> 100%
State,Indiana,All,2019-20,7,7.6,9,96,"1,384",> 100%
State,Indiana,All,2019-20,8,8.5,12,103,"1,353",> 100%
State,Indiana,All,2019-20,9,8.3,14,103,"1,404",> 100%
State,Indiana,All,2019-20,10,8.1,14,91,"1,301",> 100%
State,Indiana,All,2019-20,11,9.1,15,106,"1,328",> 100%
State,Indiana,All,2019-20,12,8.9,15,94,"1,224",> 100%
State,Indiana,All,2019-20,13,9.6,15,111,"1,315",> 100%
State,Indiana,All,2019-20,14,14,5,175,"1,282",> 100%
State,Indiana,All,2019-20,15,10.4,1,96,934,77.80%
State,Indiana,All,2019-20,16,7.5,0,20,268,22.30%
State,Iowa,All,2019-20,40,5.2,1,31,616,> 100%
State,Iowa,All,2019-20,41,6.4,0,38,590,> 100%
State,Iowa,All,2019-20,42,6.5,0,39,601,> 100%
State,Iowa,All,2019-20,43,6.3,1,37,606,> 100%
State,Iowa,All,2019-20,44,5,0,31,615,> 100%
State,Iowa,All,2019-20,45,6,1,35,603,> 100%
State,Iowa,All,2019-20,46,6,2,35,619,> 100%
State,Iowa,All,2019-20,47,6.9,0,44,639,> 100%
State,Iowa,All,2019-20,48,7.2,0,40,559,98.80%
State,Iowa,All,2019-20,49,5.7,3,34,650,> 100%
State,Iowa,All,2019-20,50,7.5,4,42,611,> 100%
State,Iowa,All,2019-20,51,5.8,1,36,637,> 100%
State,Iowa,All,2019-20,52,5.8,1,36,641,> 100%
State,Iowa,All,2019-20,1,5.7,3,35,664,> 100%
State,Iowa,All,2019-20,2,7.5,1,48,651,> 100%
State,Iowa,All,2019-20,3,8.4,1,52,632,> 100%
State,Iowa,All,2019-20,4,10.4,6,61,642,> 100%
State,Iowa,All,2019-20,5,9,2,54,623,> 100%
State,Iowa,All,2019-20,6,7.1,4,42,646,> 100%
State,Iowa,All,2019-20,7,7.5,6,39,603,> 100%
State,Iowa,All,2019-20,8,8.2,6,47,649,> 100%
State,Iowa,All,2019-20,9,7,8,38,659,> 100%
State,Iowa,All,2019-20,10,9.3,14,43,615,> 100%
State,Iowa,All,2019-20,11,10.8,18,50,629,> 100%
State,Iowa,All,2019-20,12,8.5,15,35,589,> 100%
State,Iowa,All,2019-20,13,10.3,7,53,583,> 100%
State,Iowa,All,2019-20,14,10,4,51,552,97.60%
State,Iowa,All,2019-20,15,5.9,0,30,508,89.80%
State,Iowa,All,2019-20,16,7.2,0,24,335,59.20%
State,Kansas,All,2019-20,40,4.3,0,22,509,> 100%
State,Kansas,All,2019-20,41,4.2,0,21,503,> 100%
State,Kansas,All,2019-20,42,5.3,0,28,526,> 100%
State,Kansas,All,2019-20,43,3.8,0,21,552,> 100%
State,Kansas,All,2019-20,44,5.1,1,25,513,> 100%
State,Kansas,All,2019-20,45,3.9,0,21,537,> 100%
State,Kansas,All,2019-20,46,4.8,0,26,546,> 100%
State,Kansas,All,2019-20,47,5,0,28,563,> 100%
State,Kansas,All,2019-20,48,6.1,0,29,478,95.20%
State,Kansas,All,2019-20,49,7.6,2,40,554,> 100%
State,Kansas,All,2019-20,50,6.6,1,38,589,> 100%
State,Kansas,All,2019-20,51,6.5,0,35,541,> 100%
State,Kansas,All,2019-20,52,8.3,2,47,587,> 100%
State,Kansas,All,2019-20,1,9.8,9,50,603,> 100%
State,Kansas,All,2019-20,2,7.7,5,40,581,> 100%
State,Kansas,All,2019-20,3,8.2,8,41,595,> 100%
State,Kansas,All,2019-20,4,9.9,10,48,583,> 100%
State,Kansas,All,2019-20,5,8.2,9,37,560,> 100%
State,Kansas,All,2019-20,6,6.9,8,28,518,> 100%
State,Kansas,All,2019-20,7,7.4,6,37,582,> 100%
State,Kansas,All,2019-20,8,8.4,10,39,582,> 100%
State,Kansas,All,2019-20,9,8.6,13,34,548,> 100%
State,Kansas,All,2019-20,10,9.5,14,41,581,> 100%
State,Kansas,All,2019-20,11,10.6,8,49,537,> 100%
State,Kansas,All,2019-20,12,8.4,17,27,523,> 100%
State,Kansas,All,2019-20,13,9.2,5,43,522,> 100%
State,Kansas,All,2019-20,14,8.1,0,42,521,> 100%
State,Kansas,All,2019-20,15,9.8,1,40,417,83.10%
State,Kansas,All,2019-20,16,5.8,2,13,260,51.80%
State,Kentucky,All,2019-20,40,5.9,0,52,877,99.10%
State,Kentucky,All,2019-20,41,6.1,0,56,923,> 100%
State,Kentucky,All,2019-20,42,8.1,0,80,983,> 100%
State,Kentucky,All,2019-20,43,7.1,0,66,930,> 100%
State,Kentucky,All,2019-20,44,7.1,0,64,901,> 100%
State,Kentucky,All,2019-20,45,7.1,2,60,870,98.30%
State,Kentucky,All,2019-20,46,6.9,0,66,952,> 100%
State,Kentucky,All,2019-20,47,7.8,0,78,"1,005",> 100%
State,Kentucky,All,2019-20,48,6.3,0,60,946,> 100%
State,Kentucky,All,2019-20,49,9.2,5,82,945,> 100%
State,Kentucky,All,2019-20,50,9,4,83,962,> 100%
State,Kentucky,All,2019-20,51,6.9,4,64,991,> 100%
State,Kentucky,All,2019-20,52,7.6,5,77,"1,075",> 100%
State,Kentucky,All,2019-20,1,9.5,10,93,"1,080",> 100%
State,Kentucky,All,2019-20,2,10,4,100,"1,045",> 100%
State,Kentucky,All,2019-20,3,11.1,17,98,"1,035",> 100%
State,Kentucky,All,2019-20,4,8.4,8,71,935,> 100%
State,Kentucky,All,2019-20,5,10,8,89,971,> 100%
State,Kentucky,All,2019-20,6,10.8,11,90,936,> 100%
State,Kentucky,All,2019-20,7,8.8,8,74,932,> 100%
State,Kentucky,All,2019-20,8,9,6,80,957,> 100%
State,Kentucky,All,2019-20,9,10.2,12,87,974,> 100%
State,Kentucky,All,2019-20,10,8.4,5,72,922,> 100%
State,Kentucky,All,2019-20,11,10.4,12,87,952,> 100%
State,Kentucky,All,2019-20,12,9.9,11,73,845,95.50%
State,Kentucky,All,2019-20,13,8.9,6,65,794,89.70%
State,Kentucky,All,2019-20,14,11.2,4,84,785,88.70%
State,Kentucky,All,2019-20,15,9.3,2,55,613,69.30%
State,Kentucky,All,2019-20,16,7.4,0,17,230,26%
State,Louisiana,All,2019-20,40,4.3,1,33,797,94.30%
State,Louisiana,All,2019-20,41,4,1,34,872,> 100%
State,Louisiana,All,2019-20,42,4,0,36,905,> 100%
State,Louisiana,All,2019-20,43,3.7,0,32,859,> 100%
State,Louisiana,All,2019-20,44,4.8,1,38,807,95.50%
State,Louisiana,All,2019-20,45,3.7,1,34,957,> 100%
State,Louisiana,All,2019-20,46,4.3,1,39,940,> 100%
State,Louisiana,All,2019-20,47,3.7,1,32,892,> 100%
State,Louisiana,All,2019-20,48,5.5,1,48,893,> 100%
State,Louisiana,All,2019-20,49,3.5,1,33,983,> 100%
State,Louisiana,All,2019-20,50,4.2,1,37,900,> 100%
State,Louisiana,All,2019-20,51,4,0,39,970,> 100%
State,Louisiana,All,2019-20,52,4.7,3,38,879,> 100%
State,Louisiana,All,2019-20,1,6.1,3,53,922,> 100%
State,Louisiana,All,2019-20,2,7,6,59,935,> 100%
State,Louisiana,All,2019-20,3,5.6,6,46,934,> 100%
State,Louisiana,All,2019-20,4,5.6,3,49,927,> 100%
State,Louisiana,All,2019-20,5,4.6,4,40,948,> 100%
State,Louisiana,All,2019-20,6,4.4,7,33,905,> 100%
State,Louisiana,All,2019-20,7,5.2,7,39,885,> 100%
State,Louisiana,All,2019-20,8,4.8,9,32,856,> 100%
State,Louisiana,All,2019-20,9,5.6,11,41,923,> 100%
State,Louisiana,All,2019-20,10,5.7,6,43,861,> 100%
State,Louisiana,All,2019-20,11,5.3,7,38,848,> 100%
State,Louisiana,All,2019-20,12,7.9,5,57,782,92.60%
State,Louisiana,All,2019-20,13,8.8,3,80,946,> 100%
State,Louisiana,All,2019-20,14,14.4,1,128,895,> 100%
State,Louisiana,All,2019-20,15,13.1,1,97,746,88.30%
State,Louisiana,All,2019-20,16,9.6,0,26,270,32%
State,Maine,All,2019-20,40,7.7,0,21,271,> 100%
State,Maine,All,2019-20,41,9.2,0,25,273,> 100%
State,Maine,All,2019-20,42,8.6,0,24,279,> 100%
State,Maine,All,2019-20,43,6.2,0,19,305,> 100%
State,Maine,All,2019-20,44,6.1,0,19,314,> 100%
State,Maine,All,2019-20,45,6.1,0,17,278,> 100%
State,Maine,All,2019-20,46,6.5,0,21,321,> 100%
State,Maine,All,2019-20,47,7.4,0,22,296,> 100%
State,Maine,All,2019-20,48,7.7,1,21,287,> 100%
State,Maine,All,2019-20,49,7.3,0,21,289,> 100%
State,Maine,All,2019-20,50,8.3,0,25,303,> 100%
State,Maine,All,2019-20,51,7.5,1,20,279,> 100%
State,Maine,All,2019-20,52,7.9,5,18,291,> 100%
State,Maine,All,2019-20,1,6.8,0,22,325,> 100%
State,Maine,All,2019-20,2,6.7,2,20,329,> 100%
State,Maine,All,2019-20,3,9.6,1,28,303,> 100%
State,Maine,All,2019-20,4,9.5,2,28,315,> 100%
State,Maine,All,2019-20,5,8.4,3,22,297,> 100%
State,Maine,All,2019-20,6,11,7,29,327,> 100%
State,Maine,All,2019-20,7,7.9,3,23,330,> 100%
State,Maine,All,2019-20,8,6.6,1,19,305,> 100%
State,Maine,All,2019-20,9,10.1,5,25,298,> 100%
State,Maine,All,2019-20,10,10.1,2,30,318,> 100%
State,Maine,All,2019-20,11,11.6,6,30,310,> 100%
State,Maine,All,2019-20,12,6.3,2,16,286,> 100%
State,Maine,All,2019-20,13,11.7,1,32,282,> 100%
State,Maine,All,2019-20,14,12.6,3,35,301,> 100%
State,Maine,All,2019-20,15,10,0,30,301,> 100%
State,Maine,All,2019-20,16,8.5,1,19,235,87.20%
State,Maryland,All,2019-20,40,4.1,1,36,904,99.70%
State,Maryland,All,2019-20,41,4.6,0,43,941,> 100%
State,Maryland,All,2019-20,42,4.5,2,42,985,> 100%
State,Maryland,All,2019-20,43,6.1,0,60,979,> 100%
State,Maryland,All,2019-20,44,4.8,0,46,964,> 100%
State,Maryland,All,2019-20,45,6.8,0,69,"1,021",> 100%
State,Maryland,All,2019-20,46,5.2,0,54,"1,031",> 100%
State,Maryland,All,2019-20,47,6.4,1,67,"1,063",> 100%
State,Maryland,All,2019-20,48,5.5,2,54,"1,023",> 100%
State,Maryland,All,2019-20,49,5.7,0,56,980,> 100%
State,Maryland,All,2019-20,50,6.6,0,67,"1,008",> 100%
State,Maryland,All,2019-20,51,6.2,0,61,980,> 100%
State,Maryland,All,2019-20,52,6.6,3,67,"1,061",> 100%
State,Maryland,All,2019-20,1,9.5,11,90,"1,068",> 100%
State,Maryland,All,2019-20,2,8.4,3,87,"1,070",> 100%
State,Maryland,All,2019-20,3,9.4,3,91,"1,000",> 100%
State,Maryland,All,2019-20,4,6.7,8,61,"1,029",> 100%
State,Maryland,All,2019-20,5,7.3,9,67,"1,040",> 100%
State,Maryland,All,2019-20,6,6.8,8,61,"1,016",> 100%
State,Maryland,All,2019-20,7,8.5,13,74,"1,021",> 100%
State,Maryland,All,2019-20,8,7.4,6,65,963,> 100%
State,Maryland,All,2019-20,9,7.3,10,68,"1,069",> 100%
State,Maryland,All,2019-20,10,8.8,11,82,"1,052",> 100%
State,Maryland,All,2019-20,11,7.8,17,62,"1,014",> 100%
State,Maryland,All,2019-20,12,7.6,7,73,"1,056",> 100%
State,Maryland,All,2019-20,13,10.8,10,103,"1,051",> 100%
State,Maryland,All,2019-20,14,14.3,6,157,"1,139",> 100%
State,Maryland,All,2019-20,15,14.4,11,157,"1,164",> 100%
State,Maryland,All,2019-20,16,12.8,1,90,713,78.60%
State,Massachusetts,All,2019-20,40,7,0,77,"1,105",> 100%
State,Massachusetts,All,2019-20,41,6.5,0,70,"1,079",> 100%
State,Massachusetts,All,2019-20,42,6.2,0,69,"1,107",> 100%
State,Massachusetts,All,2019-20,43,5.7,0,65,"1,134",> 100%
State,Massachusetts,All,2019-20,44,5.2,0,56,"1,074",99.60%
State,Massachusetts,All,2019-20,45,6.1,0,66,"1,087",> 100%
State,Massachusetts,All,2019-20,46,6.3,0,70,"1,113",> 100%
State,Massachusetts,All,2019-20,47,6.8,0,83,"1,223",> 100%
State,Massachusetts,All,2019-20,48,5.3,1,61,"1,179",> 100%
State,Massachusetts,All,2019-20,49,7.1,0,88,"1,237",> 100%
State,Massachusetts,All,2019-20,50,5.6,0,66,"1,173",> 100%
State,Massachusetts,All,2019-20,51,7,1,78,"1,124",> 100%
State,Massachusetts,All,2019-20,52,6.3,0,75,"1,200",> 100%
State,Massachusetts,All,2019-20,1,8,4,93,"1,209",> 100%
State,Massachusetts,All,2019-20,2,6.3,8,70,"1,233",> 100%
State,Massachusetts,All,2019-20,3,8.8,11,91,"1,160",> 100%
State,Massachusetts,All,2019-20,4,7.4,14,81,"1,292",> 100%
State,Massachusetts,All,2019-20,5,9.8,15,100,"1,179",> 100%
State,Massachusetts,All,2019-20,6,8.4,12,92,"1,231",> 100%
State,Massachusetts,All,2019-20,7,8.1,12,88,"1,227",> 100%
State,Massachusetts,All,2019-20,8,9.1,17,89,"1,161",> 100%
State,Massachusetts,All,2019-20,9,9.2,19,98,"1,266",> 100%
State,Massachusetts,All,2019-20,10,8.4,16,84,"1,193",> 100%
State,Massachusetts,All,2019-20,11,8.4,14,94,"1,291",> 100%
State,Massachusetts,All,2019-20,12,10.3,11,106,"1,137",> 100%
State,Massachusetts,All,2019-20,13,11.1,11,128,"1,248",> 100%
State,Massachusetts,All,2019-20,14,16.7,11,236,"1,476",> 100%
State,Massachusetts,All,2019-20,15,17.7,2,299,"1,698",> 100%
State,Massachusetts,All,2019-20,16,14.9,3,153,"1,046",97%
State,Michigan,All,2019-20,40,5.7,0,104,"1,829",> 100%
State,Michigan,All,2019-20,41,4.8,1,87,"1,833",> 100%
State,Michigan,All,2019-20,42,4.3,0,84,"1,961",> 100%
State,Michigan,All,2019-20,43,4.7,0,90,"1,924",> 100%
State,Michigan,All,2019-20,44,4.8,0,94,"1,941",> 100%
State,Michigan,All,2019-20,45,5.2,0,103,"1,973",> 100%
State,Michigan,All,2019-20,46,6,0,119,"1,982",> 100%
State,Michigan,All,2019-20,47,4.9,2,97,"2,006",> 100%
State,Michigan,All,2019-20,48,5.2,0,101,"1,955",> 100%
State,Michigan,All,2019-20,49,4.6,1,91,"1,991",> 100%
State,Michigan,All,2019-20,50,5.5,2,109,"2,007",> 100%
State,Michigan,All,2019-20,51,5.8,2,116,"2,031",> 100%
State,Michigan,All,2019-20,52,6.2,5,118,"1,971",> 100%
State,Michigan,All,2019-20,1,6.2,13,114,"2,048",> 100%
State,Michigan,All,2019-20,2,7,11,135,"2,093",> 100%
State,Michigan,All,2019-20,3,6.3,7,117,"1,956",> 100%
State,Michigan,All,2019-20,4,5.6,7,106,"2,017",> 100%
State,Michigan,All,2019-20,5,6.4,12,116,"2,004",> 100%
State,Michigan,All,2019-20,6,7.3,8,135,"1,953",> 100%
State,Michigan,All,2019-20,7,6.1,17,106,"2,015",> 100%
State,Michigan,All,2019-20,8,7.6,27,131,"2,070",> 100%
State,Michigan,All,2019-20,9,6.3,28,96,"1,967",> 100%
State,Michigan,All,2019-20,10,6.8,25,109,"1,975",> 100%
State,Michigan,All,2019-20,11,8.1,21,134,"1,920",> 100%
State,Michigan,All,2019-20,12,8.2,31,130,"1,974",> 100%
State,Michigan,All,2019-20,13,11.3,20,238,"2,274",> 100%
State,Michigan,All,2019-20,14,16.7,17,425,"2,640",> 100%
State,Michigan,All,2019-20,15,16.2,8,388,"2,437",> 100%
State,Michigan,All,2019-20,16,10.8,2,139,"1,311",72.10%
State,Minnesota,All,2019-20,40,5.4,1,47,887,> 100%
State,Minnesota,All,2019-20,41,4.8,0,44,915,> 100%
State,Minnesota,All,2019-20,42,4.7,0,42,889,> 100%
State,Minnesota,All,2019-20,43,7.3,1,61,850,> 100%
State,Minnesota,All,2019-20,44,5.4,0,47,865,> 100%
State,Minnesota,All,2019-20,45,7.2,0,62,866,> 100%
State,Minnesota,All,2019-20,46,5.7,1,53,950,> 100%
State,Minnesota,All,2019-20,47,5.8,0,52,900,> 100%
State,Minnesota,All,2019-20,48,5.6,0,48,863,> 100%
State,Minnesota,All,2019-20,49,5.8,1,53,927,> 100%
State,Minnesota,All,2019-20,50,7.8,3,67,898,> 100%
State,Minnesota,All,2019-20,51,5.9,2,54,950,> 100%
State,Minnesota,All,2019-20,52,4.9,3,46,"1,004",> 100%
State,Minnesota,All,2019-20,1,6.9,7,62,994,> 100%
State,Minnesota,All,2019-20,2,7.2,9,59,945,> 100%
State,Minnesota,All,2019-20,3,7.4,5,65,949,> 100%
State,Minnesota,All,2019-20,4,8.2,5,73,952,> 100%
State,Minnesota,All,2019-20,5,8.4,6,73,939,> 100%
State,Minnesota,All,2019-20,6,7.2,9,57,923,> 100%
State,Minnesota,All,2019-20,7,5.8,6,48,927,> 100%
State,Minnesota,All,2019-20,8,8.5,12,65,909,> 100%
State,Minnesota,All,2019-20,9,9.3,18,68,929,> 100%
State,Minnesota,All,2019-20,10,9.4,19,70,950,> 100%
State,Minnesota,All,2019-20,11,7.9,15,53,866,> 100%
State,Minnesota,All,2019-20,12,9.6,13,70,868,> 100%
State,Minnesota,All,2019-20,13,7.2,4,59,875,> 100%
State,Minnesota,All,2019-20,14,7.9,10,57,852,> 100%
State,Minnesota,All,2019-20,15,10.2,1,83,824,> 100%
State,Minnesota,All,2019-20,16,9.4,0,61,646,79.70%
State,Mississippi,All,2019-20,40,4.9,0,29,591,98.30%
State,Mississippi,All,2019-20,41,7.9,1,46,594,98.80%
State,Mississippi,All,2019-20,42,5.7,1,32,580,96.50%
State,Mississippi,All,2019-20,43,6.5,0,39,604,> 100%
State,Mississippi,All,2019-20,44,7.2,0,45,624,> 100%
State,Mississippi,All,2019-20,45,7.3,0,47,647,> 100%
State,Mississippi,All,2019-20,46,5.7,0,36,632,> 100%
State,Mississippi,All,2019-20,47,5.9,1,37,649,> 100%
State,Mississippi,All,2019-20,48,7.3,2,43,616,> 100%
State,Mississippi,All,2019-20,49,7.6,2,48,660,> 100%
State,Mississippi,All,2019-20,50,8.5,2,58,702,> 100%
State,Mississippi,All,2019-20,51,7.8,2,51,679,> 100%
State,Mississippi,All,2019-20,52,7.4,2,44,625,> 100%
State,Mississippi,All,2019-20,1,9.4,2,61,672,> 100%
State,Mississippi,All,2019-20,2,7.9,1,52,669,> 100%
State,Mississippi,All,2019-20,3,7.5,2,46,643,> 100%
State,Mississippi,All,2019-20,4,6.6,3,38,619,> 100%
State,Mississippi,All,2019-20,5,8.4,2,51,634,> 100%
State,Mississippi,All,2019-20,6,9.1,7,59,725,> 100%
State,Mississippi,All,2019-20,7,9,4,55,657,> 100%
State,Mississippi,All,2019-20,8,7.2,5,41,637,> 100%
State,Mississippi,All,2019-20,9,10.3,12,59,687,> 100%
State,Mississippi,All,2019-20,10,9.4,5,57,658,> 100%
State,Mississippi,All,2019-20,11,9.1,7,50,628,> 100%
State,Mississippi,All,2019-20,12,8.6,3,50,616,> 100%
State,Mississippi,All,2019-20,13,9.1,4,56,659,> 100%
State,Mississippi,All,2019-20,14,12.2,1,78,648,> 100%
State,Mississippi,All,2019-20,15,10.2,1,59,588,97.90%
State,Mississippi,All,2019-20,16,9,0,37,411,68.40%
State,Missouri,All,2019-20,40,4.7,0,52,"1,110",97.50%
State,Missouri,All,2019-20,41,3.3,0,36,"1,102",96.80%
State,Missouri,All,2019-20,42,5.3,1,60,"1,145",> 100%
State,Missouri,All,2019-20,43,4.3,0,49,"1,136",99.80%
State,Missouri,All,2019-20,44,5.6,1,67,"1,221",> 100%
State,Missouri,All,2019-20,45,4,0,48,"1,199",> 100%
State,Missouri,All,2019-20,46,5.1,0,65,"1,269",> 100%
State,Missouri,All,2019-20,47,4.6,1,57,"1,272",> 100%
State,Missouri,All,2019-20,48,4.6,5,51,"1,219",> 100%
State,Missouri,All,2019-20,49,5.8,1,67,"1,176",> 100%
State,Missouri,All,2019-20,50,6.1,2,71,"1,199",> 100%
State,Missouri,All,2019-20,51,3.6,2,41,"1,205",> 100%
State,Missouri,All,2019-20,52,4.7,1,59,"1,267",> 100%
State,Missouri,All,2019-20,1,6.4,5,76,"1,260",> 100%
State,Missouri,All,2019-20,2,6.6,9,75,"1,278",> 100%
State,Missouri,All,2019-20,3,6.7,3,81,"1,252",> 100%
State,Missouri,All,2019-20,4,6.4,8,74,"1,286",> 100%
State,Missouri,All,2019-20,5,7.1,9,83,"1,292",> 100%
State,Missouri,All,2019-20,6,6,4,71,"1,256",> 100%
State,Missouri,All,2019-20,7,6.1,10,68,"1,288",> 100%
State,Missouri,All,2019-20,8,6.8,28,59,"1,282",> 100%
State,Missouri,All,2019-20,9,8,23,77,"1,243",> 100%
State,Missouri,All,2019-20,10,7.8,20,78,"1,249",> 100%
State,Missouri,All,2019-20,11,7.2,18,63,"1,131",99.40%
State,Missouri,All,2019-20,12,6.7,18,56,"1,100",96.70%
State,Missouri,All,2019-20,13,9.1,11,91,"1,122",98.60%
State,Missouri,All,2019-20,14,9.3,5,88,"1,005",88.30%
State,Missouri,All,2019-20,15,6.6,0,64,969,85.20%
State,Missouri,All,2019-20,16,6.2,1,26,437,38.40%
State,Montana,All,2019-20,40,6.3,0,13,207,> 100%
State,Montana,All,2019-20,41,7.7,0,15,195,> 100%
State,Montana,All,2019-20,42,3.4,0,7,203,> 100%
State,Montana,All,2019-20,43,5.4,0,11,203,> 100%
State,Montana,All,2019-20,44,5.9,0,11,186,99.90%
State,Montana,All,2019-20,45,3.5,0,7,199,> 100%
State,Montana,All,2019-20,46,5.8,0,11,190,> 100%
State,Montana,All,2019-20,47,4.8,0,9,188,> 100%
State,Montana,All,2019-20,48,5.7,1,10,192,> 100%
State,Montana,All,2019-20,49,6.6,0,15,227,> 100%
State,Montana,All,2019-20,50,5.9,1,11,202,> 100%
State,Montana,All,2019-20,51,7.1,1,13,197,> 100%
State,Montana,All,2019-20,52,7,0,12,171,91.80%
State,Montana,All,2019-20,1,6.8,1,15,234,> 100%
State,Montana,All,2019-20,2,7.1,3,12,212,> 100%
State,Montana,All,2019-20,3,5.7,0,12,212,> 100%
State,Montana,All,2019-20,4,3.5,0,7,201,> 100%
State,Montana,All,2019-20,5,5.8,1,12,225,> 100%
State,Montana,All,2019-20,6,5.4,2,9,203,> 100%
State,Montana,All,2019-20,7,6.2,3,9,195,> 100%
State,Montana,All,2019-20,8,8,2,16,226,> 100%
State,Montana,All,2019-20,9,5,2,10,238,> 100%
State,Montana,All,2019-20,10,8.6,6,13,221,> 100%
State,Montana,All,2019-20,11,8.5,7,12,223,> 100%
State,Montana,All,2019-20,12,11.8,5,22,228,> 100%
State,Montana,All,2019-20,13,10.9,3,19,202,> 100%
State,Montana,All,2019-20,14,8,1,13,175,94%
State,Montana,All,2019-20,15,2.8,0,4,143,76.80%
State,Montana,All,2019-20,16,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Nebraska,All,2019-20,40,6,0,19,318,> 100%
State,Nebraska,All,2019-20,41,6.5,0,23,354,> 100%
State,Nebraska,All,2019-20,42,7.8,0,25,319,> 100%
State,Nebraska,All,2019-20,43,9.6,0,33,344,> 100%
State,Nebraska,All,2019-20,44,5.4,0,17,314,> 100%
State,Nebraska,All,2019-20,45,6.3,0,19,301,96.40%
State,Nebraska,All,2019-20,46,7.8,0,25,320,> 100%
State,Nebraska,All,2019-20,47,6.7,0,22,329,> 100%
State,Nebraska,All,2019-20,48,6.3,0,19,303,97%
State,Nebraska,All,2019-20,49,7.2,1,24,347,> 100%
State,Nebraska,All,2019-20,50,6.8,1,22,338,> 100%
State,Nebraska,All,2019-20,51,6.7,2,23,375,> 100%
State,Nebraska,All,2019-20,52,7.4,2,24,351,> 100%
State,Nebraska,All,2019-20,1,8.7,6,24,344,> 100%
State,Nebraska,All,2019-20,2,12,9,34,358,> 100%
State,Nebraska,All,2019-20,3,11.2,4,32,322,> 100%
State,Nebraska,All,2019-20,4,8,5,24,364,> 100%
State,Nebraska,All,2019-20,5,8.9,6,26,361,> 100%
State,Nebraska,All,2019-20,6,7.7,4,22,336,> 100%
State,Nebraska,All,2019-20,7,9.1,3,26,319,> 100%
State,Nebraska,All,2019-20,8,8.9,2,26,314,> 100%
State,Nebraska,All,2019-20,9,6.9,2,21,332,> 100%
State,Nebraska,All,2019-20,10,8.8,2,29,351,> 100%
State,Nebraska,All,2019-20,11,8,1,26,337,> 100%
State,Nebraska,All,2019-20,12,8.9,2,27,326,> 100%
State,Nebraska,All,2019-20,13,6.1,2,17,314,> 100%
State,Nebraska,All,2019-20,14,11.1,1,31,288,92.20%
State,Nebraska,All,2019-20,15,6.5,0,18,277,88.70%
State,Nebraska,All,2019-20,16,8.5,1,7,94,30.10%
State,Nevada,All,2019-20,40,5.7,0,26,460,> 100%
State,Nevada,All,2019-20,41,4.3,0,22,510,> 100%
State,Nevada,All,2019-20,42,6.7,0,28,415,94.50%
State,Nevada,All,2019-20,43,6.9,2,29,450,> 100%
State,Nevada,All,2019-20,44,6.3,0,30,474,> 100%
State,Nevada,All,2019-20,45,6.5,1,31,493,> 100%
State,Nevada,All,2019-20,46,7.3,2,33,478,> 100%
State,Nevada,All,2019-20,47,6.8,1,32,485,> 100%
State,Nevada,All,2019-20,48,5.9,0,28,478,> 100%
State,Nevada,All,2019-20,49,5.5,1,26,488,> 100%
State,Nevada,All,2019-20,50,6,0,30,502,> 100%
State,Nevada,All,2019-20,51,5,0,25,505,> 100%
State,Nevada,All,2019-20,52,5.6,4,25,515,> 100%
State,Nevada,All,2019-20,1,8.5,3,40,506,> 100%
State,Nevada,All,2019-20,2,6.1,2,30,528,> 100%
State,Nevada,All,2019-20,3,7,5,36,585,> 100%
State,Nevada,All,2019-20,4,7.7,4,39,561,> 100%
State,Nevada,All,2019-20,5,7,7,28,501,> 100%
State,Nevada,All,2019-20,6,8.8,5,43,548,> 100%
State,Nevada,All,2019-20,7,6.7,6,28,511,> 100%
State,Nevada,All,2019-20,8,4.7,1,24,529,> 100%
State,Nevada,All,2019-20,9,8.2,3,39,514,> 100%
State,Nevada,All,2019-20,10,7,4,31,503,> 100%
State,Nevada,All,2019-20,11,9,3,40,476,> 100%
State,Nevada,All,2019-20,12,9.7,3,42,466,> 100%
State,Nevada,All,2019-20,13,10.4,2,50,500,> 100%
State,Nevada,All,2019-20,14,11.3,0,58,512,> 100%
State,Nevada,All,2019-20,15,14,0,63,449,> 100%
State,Nevada,All,2019-20,16,2.2,0,4,183,41.70%
State,New Hampshire,All,2019-20,40,6,0,14,234,> 100%
State,New Hampshire,All,2019-20,41,9.3,0,22,236,> 100%
State,New Hampshire,All,2019-20,42,5.5,0,14,254,> 100%
State,New Hampshire,All,2019-20,43,6.7,0,16,239,> 100%
State,New Hampshire,All,2019-20,44,4.4,0,11,252,> 100%
State,New Hampshire,All,2019-20,45,3.8,0,9,240,> 100%
State,New Hampshire,All,2019-20,46,5,0,12,241,> 100%
State,New Hampshire,All,2019-20,47,6.6,0,18,273,> 100%
State,New Hampshire,All,2019-20,48,4.9,0,12,245,> 100%
State,New Hampshire,All,2019-20,49,7.2,0,19,265,> 100%
State,New Hampshire,All,2019-20,50,5.6,0,15,268,> 100%
State,New Hampshire,All,2019-20,51,5.2,0,15,286,> 100%
State,New Hampshire,All,2019-20,52,6.2,0,16,257,> 100%
