Date_evenement,Zone,Communes_a_envoi_dematerialise_Deces2020,Total_deces_2020,Communes_a_envoi_dematerialise_Deces2019,Total_deces_2019,Communes_a_envoi_dematerialise_Deces2018,Total_deces_2018
20/05/2020,Dept_15,NA,NA,359,460,400,507
21/05/2020,Dept_15,NA,NA,361,462,407,515
22/05/2020,Dept_15,NA,NA,363,465,412,521
23/05/2020,Dept_15,NA,NA,364,467,416,525
24/05/2020,Dept_15,NA,NA,366,470,421,531
25/05/2020,Dept_15,NA,NA,373,479,421,534
26/05/2020,Dept_15,NA,NA,376,483,425,538
27/05/2020,Dept_15,NA,NA,379,488,430,547
28/05/2020,Dept_15,NA,NA,384,494,436,554
29/05/2020,Dept_15,NA,NA,386,496,441,561
30/05/2020,Dept_15,NA,NA,389,499,447,567
31/05/2020,Dept_15,NA,NA,393,504,451,572
01/03/2020,Dept_16,10,12,15,17,10,13
02/03/2020,Dept_16,22,25,29,33,24,30
03/03/2020,Dept_16,35,38,40,47,37,45
04/03/2020,Dept_16,46,50,48,56,55,66
05/03/2020,Dept_16,57,65,64,74,67,80
06/03/2020,Dept_16,74,82,70,82,79,94
07/03/2020,Dept_16,79,88,76,91,87,104
08/03/2020,Dept_16,95,105,89,107,103,125
09/03/2020,Dept_16,108,120,98,122,113,139
10/03/2020,Dept_16,117,130,117,142,131,161
11/03/2020,Dept_16,123,139,127,153,140,173
12/03/2020,Dept_16,132,150,133,160,148,182
13/03/2020,Dept_16,140,159,139,168,164,201
14/03/2020,Dept_16,150,170,144,175,175,218
15/03/2020,Dept_16,165,188,159,193,183,229
16/03/2020,Dept_16,180,204,173,209,197,244
17/03/2020,Dept_16,194,222,184,223,208,257
18/03/2020,Dept_16,199,233,191,231,218,268
19/03/2020,Dept_16,210,246,208,250,228,281
20/03/2020,Dept_16,223,261,216,262,235,290
21/03/2020,Dept_16,237,279,230,276,248,306
22/03/2020,Dept_16,246,288,242,289,259,320
23/03/2020,Dept_16,259,303,252,300,269,335
24/03/2020,Dept_16,266,310,264,313,279,346
25/03/2020,Dept_16,276,321,270,322,287,356
26/03/2020,Dept_16,283,329,282,334,306,378
27/03/2020,Dept_16,298,347,291,345,317,393
28/03/2020,Dept_16,308,358,308,362,323,401
29/03/2020,Dept_16,320,372,316,371,334,416
30/03/2020,Dept_16,326,381,325,383,342,425
31/03/2020,Dept_16,340,397,331,393,353,439
01/04/2020,Dept_16,348,408,343,408,360,449
02/04/2020,Dept_16,353,418,352,419,371,460
03/04/2020,Dept_16,362,430,363,434,383,474
04/04/2020,Dept_16,368,442,372,444,388,480
05/04/2020,Dept_16,381,460,384,460,400,494
06/04/2020,Dept_16,395,478,398,477,413,508
07/04/2020,Dept_16,403,488,409,489,423,521
08/04/2020,Dept_16,409,494,417,498,431,532
09/04/2020,Dept_16,422,508,428,510,444,546
10/04/2020,Dept_16,437,525,438,523,458,564
11/04/2020,Dept_16,442,533,445,533,476,585
12/04/2020,Dept_16,458,551,450,540,490,599
13/04/2020,Dept_16,470,564,459,550,503,615
14/04/2020,Dept_16,486,584,464,560,511,626
15/04/2020,Dept_16,497,598,473,573,520,640
16/04/2020,Dept_16,502,605,486,589,529,650
17/04/2020,Dept_16,510,613,502,606,538,661
18/04/2020,Dept_16,515,619,519,624,541,666
19/04/2020,Dept_16,530,635,524,633,555,681
20/04/2020,Dept_16,539,645,539,649,563,692
21/04/2020,Dept_16,542,648,548,659,577,709
22/04/2020,Dept_16,543,650,554,667,590,723
23/04/2020,Dept_16,552,659,565,678,596,730
24/04/2020,Dept_16,556,663,576,689,602,737
25/04/2020,Dept_16,564,674,589,705,610,746
26/04/2020,Dept_16,570,681,597,715,617,755
27/04/2020,Dept_16,579,690,606,726,626,765
28/04/2020,Dept_16,588,NA,617,741,637,778
29/04/2020,Dept_16,595,NA,629,754,648,790
30/04/2020,Dept_16,601,NA,637,762,664,808
01/05/2020,Dept_16,606,NA,644,772,672,817
02/05/2020,Dept_16,NA,NA,653,783,681,826
03/05/2020,Dept_16,NA,NA,660,791,689,835
04/05/2020,Dept_16,NA,NA,666,797,697,846
05/05/2020,Dept_16,NA,NA,672,805,708,863
06/05/2020,Dept_16,NA,NA,683,818,719,875
07/05/2020,Dept_16,NA,NA,691,828,728,885
08/05/2020,Dept_16,NA,NA,700,837,737,894
09/05/2020,Dept_16,NA,NA,711,850,746,903
10/05/2020,Dept_16,NA,NA,722,864,751,909
11/05/2020,Dept_16,NA,NA,735,877,763,925
12/05/2020,Dept_16,NA,NA,743,887,771,933
13/05/2020,Dept_16,NA,NA,751,896,778,942
14/05/2020,Dept_16,NA,NA,757,904,786,950
15/05/2020,Dept_16,NA,NA,761,912,795,959
16/05/2020,Dept_16,NA,NA,774,925,800,965
17/05/2020,Dept_16,NA,NA,780,936,810,977
18/05/2020,Dept_16,NA,NA,787,943,816,984
19/05/2020,Dept_16,NA,NA,802,958,826,997
20/05/2020,Dept_16,NA,NA,810,967,829,1002
21/05/2020,Dept_16,NA,NA,819,980,838,1012
22/05/2020,Dept_16,NA,NA,834,996,852,1028
23/05/2020,Dept_16,NA,NA,843,1005,867,1045
24/05/2020,Dept_16,NA,NA,853,1016,874,1053
25/05/2020,Dept_16,NA,NA,858,1021,879,1060
26/05/2020,Dept_16,NA,NA,867,1031,885,1067
27/05/2020,Dept_16,NA,NA,875,1042,898,1080
28/05/2020,Dept_16,NA,NA,885,1053,905,1090
29/05/2020,Dept_16,NA,NA,889,1059,912,1099
30/05/2020,Dept_16,NA,NA,896,1070,916,1105
31/05/2020,Dept_16,NA,NA,904,1078,923,1112
01/03/2020,Dept_17,19,21,16,21,24,31
02/03/2020,Dept_17,39,45,37,48,55,66
03/03/2020,Dept_17,55,65,53,67,78,94
04/03/2020,Dept_17,68,82,68,85,99,116
05/03/2020,Dept_17,92,109,81,101,122,145
06/03/2020,Dept_17,118,137,95,121,147,173
07/03/2020,Dept_17,139,168,111,138,175,204
08/03/2020,Dept_17,163,197,130,160,192,225
09/03/2020,Dept_17,183,220,155,191,212,249
10/03/2020,Dept_17,196,237,173,211,234,274
11/03/2020,Dept_17,211,256,196,236,258,302
12/03/2020,Dept_17,229,276,209,249,278,323
13/03/2020,Dept_17,253,302,223,265,297,345
14/03/2020,Dept_17,265,318,235,281,318,370
15/03/2020,Dept_17,284,341,260,312,337,392
16/03/2020,Dept_17,303,361,279,339,353,412
17/03/2020,Dept_17,328,389,298,359,371,431
18/03/2020,Dept_17,340,405,312,373,394,459
19/03/2020,Dept_17,358,426,330,395,412,483
20/03/2020,Dept_17,375,447,344,412,436,508
21/03/2020,Dept_17,388,463,367,439,455,534
22/03/2020,Dept_17,400,476,388,462,467,551
23/03/2020,Dept_17,413,490,397,475,481,572
24/03/2020,Dept_17,434,516,419,503,498,591
25/03/2020,Dept_17,454,537,442,530,509,604
26/03/2020,Dept_17,477,564,452,545,532,629
27/03/2020,Dept_17,494,583,466,561,555,653
28/03/2020,Dept_17,508,602,486,584,565,666
29/03/2020,Dept_17,537,635,501,606,583,689
30/03/2020,Dept_17,556,661,517,627,601,711
31/03/2020,Dept_17,574,683,525,636,622,739
01/04/2020,Dept_17,590,701,538,654,645,766
02/04/2020,Dept_17,611,723,557,675,660,784
03/04/2020,Dept_17,631,745,582,701,679,810
04/04/2020,Dept_17,650,768,600,720,698,834
05/04/2020,Dept_17,670,792,618,743,720,864
06/04/2020,Dept_17,695,819,645,773,737,886
07/04/2020,Dept_17,718,846,663,793,746,899
08/04/2020,Dept_17,738,867,684,816,760,917
09/04/2020,Dept_17,755,893,701,840,783,946
10/04/2020,Dept_17,777,919,717,858,801,965
11/04/2020,Dept_17,795,940,731,879,822,992
12/04/2020,Dept_17,807,957,747,899,840,1015
13/04/2020,Dept_17,823,976,761,918,856,1033
14/04/2020,Dept_17,841,997,777,939,873,1056
15/04/2020,Dept_17,858,1015,801,968,891,1076
16/04/2020,Dept_17,874,1032,813,982,903,1092
17/04/2020,Dept_17,886,1046,832,1003,924,1116
18/04/2020,Dept_17,905,1067,844,1018,944,1139
19/04/2020,Dept_17,919,1083,862,1039,963,1164
20/04/2020,Dept_17,933,1097,874,1055,975,1180
21/04/2020,Dept_17,946,1110,894,1075,994,1202
22/04/2020,Dept_17,965,1133,919,1106,1008,1219
23/04/2020,Dept_17,979,1148,938,1129,1026,1241
24/04/2020,Dept_17,988,1160,950,1143,1041,1261
25/04/2020,Dept_17,1000,1176,965,1161,1058,1285
26/04/2020,Dept_17,1019,1198,985,1186,1076,1304
27/04/2020,Dept_17,1042,1222,1006,1210,1103,1334
28/04/2020,Dept_17,1058,NA,1017,1225,1116,1349
29/04/2020,Dept_17,1066,NA,1037,1252,1126,1361
30/04/2020,Dept_17,1079,NA,1050,1267,1143,1380
01/05/2020,Dept_17,1089,NA,1072,1290,1158,1395
02/05/2020,Dept_17,NA,NA,1087,1308,1173,1413
03/05/2020,Dept_17,NA,NA,1100,1323,1186,1432
04/05/2020,Dept_17,NA,NA,1114,1337,1201,1449
05/05/2020,Dept_17,NA,NA,1132,1355,1214,1464
06/05/2020,Dept_17,NA,NA,1150,1378,1230,1486
07/05/2020,Dept_17,NA,NA,1161,1394,1248,1508
08/05/2020,Dept_17,NA,NA,1177,1413,1269,1535
09/05/2020,Dept_17,NA,NA,1194,1431,1285,1554
10/05/2020,Dept_17,NA,NA,1213,1453,1303,1573
11/05/2020,Dept_17,NA,NA,1234,1479,1315,1589
12/05/2020,Dept_17,NA,NA,1253,1501,1335,1611
13/05/2020,Dept_17,NA,NA,1274,1526,1353,1634
14/05/2020,Dept_17,NA,NA,1290,1547,1371,1655
15/05/2020,Dept_17,NA,NA,1304,1566,1389,1678
16/05/2020,Dept_17,NA,NA,1321,1584,1409,1699
17/05/2020,Dept_17,NA,NA,1342,1607,1425,1720
18/05/2020,Dept_17,NA,NA,1364,1630,1436,1735
19/05/2020,Dept_17,NA,NA,1381,1652,1452,1754
20/05/2020,Dept_17,NA,NA,1409,1684,1476,1779
21/05/2020,Dept_17,NA,NA,1419,1700,1489,1796
22/05/2020,Dept_17,NA,NA,1441,1724,1500,1812
23/05/2020,Dept_17,NA,NA,1463,1750,1515,1829
24/05/2020,Dept_17,NA,NA,1479,1768,1530,1846
25/05/2020,Dept_17,NA,NA,1495,1785,1545,1864
26/05/2020,Dept_17,NA,NA,1508,1800,1561,1882
27/05/2020,Dept_17,NA,NA,1525,1820,1578,1904
28/05/2020,Dept_17,NA,NA,1544,1842,1597,1925
29/05/2020,Dept_17,NA,NA,1557,1857,1618,1948
30/05/2020,Dept_17,NA,NA,1575,1877,1637,1971
31/05/2020,Dept_17,NA,NA,1597,1904,1653,1992
01/03/2020,Dept_18,11,14,8,14,6,10
02/03/2020,Dept_18,25,31,14,26,18,23
03/03/2020,Dept_18,35,41,17,32,26,32
04/03/2020,Dept_18,39,48,25,42,31,40
05/03/2020,Dept_18,47,56,32,52,42,57
06/03/2020,Dept_18,59,68,45,65,54,70
07/03/2020,Dept_18,67,77,55,77,61,79
08/03/2020,Dept_18,72,83,57,84,69,88
09/03/2020,Dept_18,80,93,61,90,78,98
10/03/2020,Dept_18,87,103,64,94,90,113
11/03/2020,Dept_18,97,115,74,104,101,127
12/03/2020,Dept_18,104,123,82,113,110,139
13/03/2020,Dept_18,113,135,93,126,125,157
14/03/2020,Dept_18,117,143,101,135,135,169
15/03/2020,Dept_18,129,156,110,147,148,182
16/03/2020,Dept_18,135,166,119,157,159,194
17/03/2020,Dept_18,145,178,126,167,168,205
18/03/2020,Dept_18,153,188,137,180,173,212
19/03/2020,Dept_18,160,198,156,204,181,221
20/03/2020,Dept_18,165,205,165,214,191,232
21/03/2020,Dept_18,171,212,175,225,199,240
22/03/2020,Dept_18,181,225,184,237,205,248
23/03/2020,Dept_18,182,226,194,247,217,260
24/03/2020,Dept_18,191,238,201,255,229,276
25/03/2020,Dept_18,201,249,209,266,235,284
26/03/2020,Dept_18,207,255,219,277,242,293
27/03/2020,Dept_18,214,264,221,280,250,303
28/03/2020,Dept_18,233,284,226,286,260,314
29/03/2020,Dept_18,244,298,237,298,271,328
30/03/2020,Dept_18,259,314,244,309,285,342
31/03/2020,Dept_18,273,328,249,316,293,353
01/04/2020,Dept_18,287,347,260,328,304,366
02/04/2020,Dept_18,294,355,267,338,312,376
03/04/2020,Dept_18,306,374,274,347,327,394
04/04/2020,Dept_18,317,388,283,358,329,398
05/04/2020,Dept_18,328,401,289,365,335,405
06/04/2020,Dept_18,339,417,301,382,347,420
07/04/2020,Dept_18,348,432,304,386,355,431
08/04/2020,Dept_18,353,443,311,394,361,438
09/04/2020,Dept_18,362,457,321,406,372,449
10/04/2020,Dept_18,372,470,328,413,386,463
11/04/2020,Dept_18,387,487,333,421,395,474
12/04/2020,Dept_18,394,498,337,425,403,485
13/04/2020,Dept_18,410,519,347,437,415,498
14/04/2020,Dept_18,416,526,357,448,421,506
15/04/2020,Dept_18,423,533,363,457,426,514
16/04/2020,Dept_18,431,544,372,468,432,521
17/04/2020,Dept_18,444,560,382,481,440,534
18/04/2020,Dept_18,457,577,390,490,450,544
19/04/2020,Dept_18,466,588,398,503,458,555
20/04/2020,Dept_18,471,595,407,513,468,566
21/04/2020,Dept_18,478,603,421,527,475,575
22/04/2020,Dept_18,491,617,429,535,481,586
23/04/2020,Dept_18,500,630,435,542,489,595
24/04/2020,Dept_18,507,639,444,554,493,599
25/04/2020,Dept_18,513,646,457,569,502,608
26/04/2020,Dept_18,520,654,468,582,507,614
27/04/2020,Dept_18,529,666,471,586,521,630
28/04/2020,Dept_18,540,NA,474,590,525,635
29/04/2020,Dept_18,548,NA,479,595,535,647
30/04/2020,Dept_18,557,NA,485,603,541,657
01/05/2020,Dept_18,563,NA,491,612,550,667
02/05/2020,Dept_18,NA,NA,496,620,557,677
03/05/2020,Dept_18,NA,NA,508,632,559,679
04/05/2020,Dept_18,NA,NA,514,639,565,688
05/05/2020,Dept_18,NA,NA,521,649,569,695
06/05/2020,Dept_18,NA,NA,531,661,577,706
07/05/2020,Dept_18,NA,NA,537,670,586,718
08/05/2020,Dept_18,NA,NA,545,679,597,733
09/05/2020,Dept_18,NA,NA,556,690,602,738
10/05/2020,Dept_18,NA,NA,565,699,611,749
11/05/2020,Dept_18,NA,NA,575,712,619,759
12/05/2020,Dept_18,NA,NA,579,717,626,768
13/05/2020,Dept_18,NA,NA,587,725,634,779
14/05/2020,Dept_18,NA,NA,595,734,643,789
15/05/2020,Dept_18,NA,NA,606,746,650,797
16/05/2020,Dept_18,NA,NA,613,754,657,806
17/05/2020,Dept_18,NA,NA,621,762,666,816
18/05/2020,Dept_18,NA,NA,628,770,674,829
19/05/2020,Dept_18,NA,NA,630,774,682,838
20/05/2020,Dept_18,NA,NA,638,785,687,843
21/05/2020,Dept_18,NA,NA,648,796,699,858
22/05/2020,Dept_18,NA,NA,657,806,704,864
23/05/2020,Dept_18,NA,NA,664,814,709,870
24/05/2020,Dept_18,NA,NA,674,825,715,877
25/05/2020,Dept_18,NA,NA,679,831,724,886
26/05/2020,Dept_18,NA,NA,688,842,731,894
27/05/2020,Dept_18,NA,NA,694,849,740,904
28/05/2020,Dept_18,NA,NA,701,856,747,912
29/05/2020,Dept_18,NA,NA,708,865,756,922
30/05/2020,Dept_18,NA,NA,718,877,762,928
31/05/2020,Dept_18,NA,NA,724,884,768,936
01/03/2020,Dept_19,9,12,8,11,12,12
02/03/2020,Dept_19,16,20,21,27,18,18
03/03/2020,Dept_19,22,26,22,31,30,32
04/03/2020,Dept_19,29,34,28,38,38,43
05/03/2020,Dept_19,37,43,41,53,48,53
06/03/2020,Dept_19,47,53,49,62,54,62
07/03/2020,Dept_19,52,60,52,68,69,77
08/03/2020,Dept_19,62,72,59,76,84,93
09/03/2020,Dept_19,69,81,75,93,99,108
10/03/2020,Dept_19,76,88,83,103,113,126
11/03/2020,Dept_19,80,92,92,114,121,135
12/03/2020,Dept_19,83,95,96,119,141,158
13/03/2020,Dept_19,91,103,104,127,150,170
14/03/2020,Dept_19,105,120,111,134,158,180
15/03/2020,Dept_19,111,126,118,142,166,188
16/03/2020,Dept_19,115,131,124,148,174,197
17/03/2020,Dept_19,122,138,127,152,187,213
18/03/2020,Dept_19,127,147,142,167,193,219
19/03/2020,Dept_19,134,155,152,177,206,235
20/03/2020,Dept_19,146,168,157,183,215,244
21/03/2020,Dept_19,152,175,168,195,221,254
22/03/2020,Dept_19,166,191,176,205,232,266
23/03/2020,Dept_19,183,208,190,220,239,273
24/03/2020,Dept_19,196,221,198,230,243,278
25/03/2020,Dept_19,211,236,207,241,256,295
26/03/2020,Dept_19,220,248,218,252,263,304
27/03/2020,Dept_19,225,254,226,260,274,317
28/03/2020,Dept_19,230,260,237,272,281,326
29/03/2020,Dept_19,234,265,242,280,292,337
30/03/2020,Dept_19,247,279,250,288,298,347
31/03/2020,Dept_19,262,295,260,300,307,357
01/04/2020,Dept_19,270,303,268,309,318,368
02/04/2020,Dept_19,276,311,272,313,327,379
03/04/2020,Dept_19,286,323,278,320,333,386
04/04/2020,Dept_19,296,334,286,330,341,396
05/04/2020,Dept_19,302,342,296,341,346,403
06/04/2020,Dept_19,310,351,303,349,354,411
07/04/2020,Dept_19,323,365,312,359,368,430
08/04/2020,Dept_19,330,372,318,365,377,439
09/04/2020,Dept_19,339,381,327,377,388,452
10/04/2020,Dept_19,353,396,335,388,396,460
11/04/2020,Dept_19,359,403,343,397,403,468
12/04/2020,Dept_19,366,412,349,403,410,478
13/04/2020,Dept_19,374,420,355,409,415,483
14/04/2020,Dept_19,384,430,360,416,422,491
15/04/2020,Dept_19,391,437,370,426,428,499
16/04/2020,Dept_19,398,444,375,433,433,505
17/04/2020,Dept_19,409,456,378,436,438,513
18/04/2020,Dept_19,415,463,385,444,447,523
19/04/2020,Dept_19,425,473,395,454,455,534
20/04/2020,Dept_19,428,476,402,462,460,539
21/04/2020,Dept_19,433,482,409,471,467,548
22/04/2020,Dept_19,437,486,418,481,474,557
23/04/2020,Dept_19,442,492,429,493,480,564
24/04/2020,Dept_19,447,498,440,505,484,569
25/04/2020,Dept_19,452,506,444,510,494,579
26/04/2020,Dept_19,464,518,450,516,502,588
27/04/2020,Dept_19,471,525,458,524,510,600
28/04/2020,Dept_19,481,NA,468,535,516,608
29/04/2020,Dept_19,489,NA,471,538,530,622
30/04/2020,Dept_19,493,NA,475,544,537,630
01/05/2020,Dept_19,496,NA,480,551,541,634
02/05/2020,Dept_19,NA,NA,488,560,551,645
03/05/2020,Dept_19,NA,NA,492,565,556,651
04/05/2020,Dept_19,NA,NA,501,574,560,656
05/05/2020,Dept_19,NA,NA,511,586,566,662
06/05/2020,Dept_19,NA,NA,521,596,577,674
07/05/2020,Dept_19,NA,NA,528,604,588,685
08/05/2020,Dept_19,NA,NA,534,610,599,697
09/05/2020,Dept_19,NA,NA,543,621,605,705
10/05/2020,Dept_19,NA,NA,551,630,612,713
11/05/2020,Dept_19,NA,NA,559,639,626,728
12/05/2020,Dept_19,NA,NA,571,651,632,734
13/05/2020,Dept_19,NA,NA,579,659,642,745
14/05/2020,Dept_19,NA,NA,584,667,650,757
15/05/2020,Dept_19,NA,NA,592,676,656,763
16/05/2020,Dept_19,NA,NA,601,686,659,766
17/05/2020,Dept_19,NA,NA,611,697,670,779
18/05/2020,Dept_19,NA,NA,620,707,681,792
19/05/2020,Dept_19,NA,NA,627,714,685,801
20/05/2020,Dept_19,NA,NA,634,722,690,807
21/05/2020,Dept_19,NA,NA,639,729,700,817
22/05/2020,Dept_19,NA,NA,649,740,707,825
23/05/2020,Dept_19,NA,NA,663,756,713,832
24/05/2020,Dept_19,NA,NA,671,765,721,840
25/05/2020,Dept_19,NA,NA,678,772,735,854
26/05/2020,Dept_19,NA,NA,687,783,742,863
27/05/2020,Dept_19,NA,NA,695,791,746,869
28/05/2020,Dept_19,NA,NA,705,801,753,878
29/05/2020,Dept_19,NA,NA,713,810,756,882
30/05/2020,Dept_19,NA,NA,716,815,764,893
31/05/2020,Dept_19,NA,NA,724,824,768,897
01/03/2020,Dept_21,9,10,10,12,24,28
02/03/2020,Dept_21,18,20,31,33,43,47
03/03/2020,Dept_21,39,42,46,49,63,67
04/03/2020,Dept_21,59,63,55,62,74,79
05/03/2020,Dept_21,72,78,66,73,96,104
06/03/2020,Dept_21,80,87,86,93,116,127
07/03/2020,Dept_21,95,102,100,108,133,146
08/03/2020,Dept_21,107,115,110,121,146,162
09/03/2020,Dept_21,120,130,126,139,163,180
10/03/2020,Dept_21,131,142,138,152,180,198
11/03/2020,Dept_21,143,157,148,163,201,219
12/03/2020,Dept_21,164,179,163,180,222,242
13/03/2020,Dept_21,181,199,173,190,237,257
14/03/2020,Dept_21,204,223,183,202,250,270
15/03/2020,Dept_21,218,238,200,221,263,286
16/03/2020,Dept_21,237,259,211,233,283,307
17/03/2020,Dept_21,259,284,226,250,302,326
18/03/2020,Dept_21,278,305,237,262,316,340
19/03/2020,Dept_21,299,326,246,274,324,349
20/03/2020,Dept_21,313,340,254,285,341,366
21/03/2020,Dept_21,339,367,268,301,357,385
22/03/2020,Dept_21,357,386,283,316,368,398
23/03/2020,Dept_21,382,415,296,331,381,411
24/03/2020,Dept_21,404,438,307,342,397,428
25/03/2020,Dept_21,425,462,327,362,409,442
26/03/2020,Dept_21,445,484,344,379,427,463
27/03/2020,Dept_21,464,503,360,396,436,472
28/03/2020,Dept_21,487,530,375,411,451,492
29/03/2020,Dept_21,497,543,385,421,468,510
30/03/2020,Dept_21,518,567,403,442,486,529
31/03/2020,Dept_21,547,598,420,463,497,544
01/04/2020,Dept_21,577,628,435,478,519,569
02/04/2020,Dept_21,591,644,445,491,539,590
03/04/2020,Dept_21,612,668,456,503,556,610
04/04/2020,Dept_21,634,691,470,518,577,633
05/04/2020,Dept_21,663,722,485,533,593,651
06/04/2020,Dept_21,685,745,497,546,602,660
07/04/2020,Dept_21,711,772,519,569,618,679
08/04/2020,Dept_21,730,793,533,584,639,701
09/04/2020,Dept_21,749,813,544,597,652,714
10/04/2020,Dept_21,764,830,560,616,666,729
11/04/2020,Dept_21,794,861,584,643,682,746
12/04/2020,Dept_21,818,886,597,657,700,764
13/04/2020,Dept_21,848,916,614,675,708,774
14/04/2020,Dept_21,875,944,624,685,720,788
15/04/2020,Dept_21,896,968,641,704,732,803
16/04/2020,Dept_21,917,990,652,716,740,812
17/04/2020,Dept_21,934,1008,665,731,756,831
18/04/2020,Dept_21,952,1028,680,746,771,847
19/04/2020,Dept_21,973,1049,689,758,789,867
20/04/2020,Dept_21,990,1066,713,783,804,883
21/04/2020,Dept_21,1005,1082,729,800,824,903
22/04/2020,Dept_21,1020,1098,737,809,832,912
23/04/2020,Dept_21,1034,1115,754,828,848,930
24/04/2020,Dept_21,1047,1129,768,844,863,945
25/04/2020,Dept_21,1063,1145,779,858,870,952
26/04/2020,Dept_21,1077,1160,792,871,889,971
27/04/2020,Dept_21,1082,1165,811,892,901,983
28/04/2020,Dept_21,1093,NA,816,897,911,995
29/04/2020,Dept_21,1105,NA,834,917,928,1014
30/04/2020,Dept_21,1114,NA,853,937,939,1027
01/05/2020,Dept_21,1124,NA,869,954,951,1041
02/05/2020,Dept_21,NA,NA,882,967,961,1051
03/05/2020,Dept_21,NA,NA,897,984,970,1060
04/05/2020,Dept_21,NA,NA,911,999,988,1079
05/05/2020,Dept_21,NA,NA,920,1010,1007,1098
06/05/2020,Dept_21,NA,NA,932,1023,1015,1109
07/05/2020,Dept_21,NA,NA,940,1031,1026,1120
08/05/2020,Dept_21,NA,NA,951,1044,1038,1134
09/05/2020,Dept_21,NA,NA,966,1060,1050,1148
10/05/2020,Dept_21,NA,NA,990,1085,1063,1162
11/05/2020,Dept_21,NA,NA,1002,1098,1071,1171
12/05/2020,Dept_21,NA,NA,1014,1111,1082,1182
13/05/2020,Dept_21,NA,NA,1025,1123,1089,1189
14/05/2020,Dept_21,NA,NA,1042,1140,1094,1194
15/05/2020,Dept_21,NA,NA,1054,1152,1105,1206
16/05/2020,Dept_21,NA,NA,1068,1168,1115,1217
17/05/2020,Dept_21,NA,NA,1080,1180,1132,1234
18/05/2020,Dept_21,NA,NA,1090,1193,1144,1247
19/05/2020,Dept_21,NA,NA,1107,1210,1155,1259
20/05/2020,Dept_21,NA,NA,1119,1224,1165,1273
21/05/2020,Dept_21,NA,NA,1134,1240,1173,1281
22/05/2020,Dept_21,NA,NA,1145,1251,1194,1302
23/05/2020,Dept_21,NA,NA,1151,1259,1204,1315
24/05/2020,Dept_21,NA,NA,1170,1278,1217,1329
25/05/2020,Dept_21,NA,NA,1181,1290,1234,1347
26/05/2020,Dept_21,NA,NA,1200,1311,1240,1354
27/05/2020,Dept_21,NA,NA,1212,1325,1254,1369
28/05/2020,Dept_21,NA,NA,1218,1332,1265,1380
29/05/2020,Dept_21,NA,NA,1232,1350,1278,1394
30/05/2020,Dept_21,NA,NA,1245,1364,1292,1410
31/05/2020,Dept_21,NA,NA,1257,1378,1314,1432
01/03/2020,Dept_22,20,20,21,25,17,18
02/03/2020,Dept_22,42,45,46,50,45,50
03/03/2020,Dept_22,62,65,62,68,68,74
04/03/2020,Dept_22,86,90,80,86,87,93
05/03/2020,Dept_22,103,108,98,106,117,125
06/03/2020,Dept_22,125,131,115,125,142,150
07/03/2020,Dept_22,143,152,127,139,159,170
08/03/2020,Dept_22,157,167,139,152,171,182
09/03/2020,Dept_22,177,187,161,174,193,206
10/03/2020,Dept_22,190,202,178,192,216,230
11/03/2020,Dept_22,208,223,200,216,236,252
12/03/2020,Dept_22,219,236,214,230,265,282
13/03/2020,Dept_22,235,254,234,253,289,307
14/03/2020,Dept_22,252,276,248,270,305,327
15/03/2020,Dept_22,274,300,260,285,326,351
16/03/2020,Dept_22,293,320,286,312,350,378
17/03/2020,Dept_22,311,339,300,328,375,404
18/03/2020,Dept_22,331,359,323,353,395,425
19/03/2020,Dept_22,351,380,339,373,415,448
20/03/2020,Dept_22,372,402,361,396,438,473
21/03/2020,Dept_22,388,420,380,416,456,493
22/03/2020,Dept_22,408,440,402,438,474,512
23/03/2020,Dept_22,430,463,427,466,494,536
24/03/2020,Dept_22,445,479,445,486,513,555
25/03/2020,Dept_22,462,497,462,505,535,577
26/03/2020,Dept_22,490,525,478,526,547,591
27/03/2020,Dept_22,513,549,501,551,565,610
28/03/2020,Dept_22,537,577,521,572,588,635
29/03/2020,Dept_22,555,596,542,595,608,657
30/03/2020,Dept_22,578,620,563,617,632,683
31/03/2020,Dept_22,601,644,576,631,655,707
01/04/2020,Dept_22,620,663,589,645,670,724
02/04/2020,Dept_22,643,687,607,663,691,745
03/04/2020,Dept_22,667,711,623,681,713,768
04/04/2020,Dept_22,685,730,644,704,732,787
05/04/2020,Dept_22,702,748,668,728,754,809
06/04/2020,Dept_22,727,776,683,746,781,836
07/04/2020,Dept_22,751,802,702,767,797,853
08/04/2020,Dept_22,774,827,724,790,811,867
09/04/2020,Dept_22,800,853,740,807,831,889
10/04/2020,Dept_22,821,876,762,830,852,911
11/04/2020,Dept_22,849,906,788,858,873,933
12/04/2020,Dept_22,863,922,808,880,890,950
13/04/2020,Dept_22,878,938,817,889,908,969
14/04/2020,Dept_22,894,956,829,902,930,991
15/04/2020,Dept_22,916,981,850,923,943,1005
16/04/2020,Dept_22,932,997,872,947,976,1042
17/04/2020,Dept_22,946,1012,883,959,991,1059
18/04/2020,Dept_22,962,1028,901,978,1013,1083
19/04/2020,Dept_22,972,1038,921,1000,1036,1107
20/04/2020,Dept_22,987,1055,936,1016,1055,1131
21/04/2020,Dept_22,1004,1074,952,1034,1076,1154
22/04/2020,Dept_22,1022,1093,976,1059,1085,1164
23/04/2020,Dept_22,1035,1106,999,1083,1106,1187
24/04/2020,Dept_22,1052,1127,1022,1106,1127,1211
