Date_evenement,Zone,Communes_a_envoi_dematerialise_Deces2020,Total_deces_2020,Communes_a_envoi_dematerialise_Deces2019,Total_deces_2019,Communes_a_envoi_dematerialise_Deces2018,Total_deces_2018
02/05/2020,Dept_16,626,754,653,783,681,826
03/05/2020,Dept_16,634,762,660,791,689,835
04/05/2020,Dept_16,638,771,666,797,697,846
05/05/2020,Dept_16,647,782,672,805,708,863
06/05/2020,Dept_16,658,794,683,818,719,875
07/05/2020,Dept_16,667,805,691,828,728,885
08/05/2020,Dept_16,671,809,700,837,737,894
09/05/2020,Dept_16,677,815,711,850,746,903
10/05/2020,Dept_16,685,824,722,864,751,909
11/05/2020,Dept_16,696,835,735,877,763,925
12/05/2020,Dept_16,703,NA,743,887,771,933
13/05/2020,Dept_16,709,NA,751,896,778,942
14/05/2020,Dept_16,712,NA,757,904,786,950
15/05/2020,Dept_16,717,NA,761,912,795,959
16/05/2020,Dept_16,NA,NA,774,925,800,965
17/05/2020,Dept_16,NA,NA,780,936,810,977
18/05/2020,Dept_16,NA,NA,787,943,816,984
19/05/2020,Dept_16,NA,NA,802,958,826,997
20/05/2020,Dept_16,NA,NA,810,967,829,1002
21/05/2020,Dept_16,NA,NA,819,980,838,1012
22/05/2020,Dept_16,NA,NA,834,996,852,1028
23/05/2020,Dept_16,NA,NA,843,1005,867,1045
24/05/2020,Dept_16,NA,NA,853,1016,874,1053
25/05/2020,Dept_16,NA,NA,858,1021,879,1060
26/05/2020,Dept_16,NA,NA,867,1031,885,1067
27/05/2020,Dept_16,NA,NA,875,1042,898,1080
28/05/2020,Dept_16,NA,NA,885,1053,905,1090
29/05/2020,Dept_16,NA,NA,889,1059,912,1099
30/05/2020,Dept_16,NA,NA,896,1070,916,1105
31/05/2020,Dept_16,NA,NA,904,1078,923,1112
01/03/2020,Dept_17,19,21,16,21,24,31
02/03/2020,Dept_17,39,45,37,48,55,66
03/03/2020,Dept_17,55,65,53,67,78,94
04/03/2020,Dept_17,68,82,68,85,99,116
05/03/2020,Dept_17,92,109,81,101,122,145
06/03/2020,Dept_17,118,137,95,121,147,173
07/03/2020,Dept_17,139,168,111,138,175,204
08/03/2020,Dept_17,163,197,130,160,192,225
09/03/2020,Dept_17,183,220,155,191,212,249
10/03/2020,Dept_17,196,237,173,211,234,274
11/03/2020,Dept_17,212,257,196,236,258,302
12/03/2020,Dept_17,230,277,209,249,278,323
13/03/2020,Dept_17,254,303,223,265,297,345
14/03/2020,Dept_17,266,319,235,281,318,370
15/03/2020,Dept_17,285,342,260,312,337,392
16/03/2020,Dept_17,304,362,279,339,353,412
17/03/2020,Dept_17,329,390,298,359,371,431
18/03/2020,Dept_17,341,407,312,373,394,459
19/03/2020,Dept_17,359,428,330,395,412,483
20/03/2020,Dept_17,376,449,344,412,436,508
21/03/2020,Dept_17,389,465,367,439,455,534
22/03/2020,Dept_17,401,478,388,462,467,551
23/03/2020,Dept_17,414,492,397,475,481,572
24/03/2020,Dept_17,435,518,419,503,498,591
25/03/2020,Dept_17,455,539,442,530,509,604
26/03/2020,Dept_17,478,566,452,545,532,629
27/03/2020,Dept_17,495,585,466,561,555,653
28/03/2020,Dept_17,509,604,486,584,565,666
29/03/2020,Dept_17,538,637,501,606,583,689
30/03/2020,Dept_17,557,663,517,627,601,711
31/03/2020,Dept_17,575,685,525,636,622,739
01/04/2020,Dept_17,591,703,538,654,645,766
02/04/2020,Dept_17,612,726,557,675,660,784
03/04/2020,Dept_17,632,749,582,701,679,810
04/04/2020,Dept_17,651,772,600,720,698,834
05/04/2020,Dept_17,671,796,618,743,720,864
06/04/2020,Dept_17,696,823,645,773,737,886
07/04/2020,Dept_17,719,850,663,793,746,899
08/04/2020,Dept_17,739,874,684,816,760,917
09/04/2020,Dept_17,756,900,701,840,783,946
10/04/2020,Dept_17,779,930,717,858,801,965
11/04/2020,Dept_17,798,954,731,879,822,992
12/04/2020,Dept_17,810,975,747,899,840,1015
13/04/2020,Dept_17,826,994,761,918,856,1033
14/04/2020,Dept_17,845,1017,777,939,873,1056
15/04/2020,Dept_17,862,1035,801,968,891,1076
16/04/2020,Dept_17,878,1054,813,982,903,1092
17/04/2020,Dept_17,891,1072,832,1003,924,1116
18/04/2020,Dept_17,910,1096,844,1018,944,1139
19/04/2020,Dept_17,925,1116,862,1039,963,1164
20/04/2020,Dept_17,940,1132,874,1055,975,1180
21/04/2020,Dept_17,954,1148,894,1075,994,1202
22/04/2020,Dept_17,973,1172,919,1106,1008,1219
23/04/2020,Dept_17,988,1188,938,1129,1026,1241
24/04/2020,Dept_17,998,1203,950,1143,1041,1261
25/04/2020,Dept_17,1012,1224,965,1161,1058,1285
26/04/2020,Dept_17,1032,1250,985,1186,1076,1304
27/04/2020,Dept_17,1057,1277,1006,1210,1103,1334
28/04/2020,Dept_17,1073,1296,1017,1225,1116,1349
29/04/2020,Dept_17,1082,1307,1037,1252,1126,1361
30/04/2020,Dept_17,1098,1325,1050,1267,1143,1380
01/05/2020,Dept_17,1109,1337,1072,1290,1158,1395
02/05/2020,Dept_17,1123,1354,1087,1308,1173,1413
03/05/2020,Dept_17,1137,1369,1100,1323,1186,1432
04/05/2020,Dept_17,1155,1387,1114,1337,1201,1449
05/05/2020,Dept_17,1176,1408,1132,1355,1214,1464
06/05/2020,Dept_17,1182,1416,1150,1378,1230,1486
07/05/2020,Dept_17,1193,1431,1161,1394,1248,1508
08/05/2020,Dept_17,1199,1440,1177,1413,1269,1535
09/05/2020,Dept_17,1211,1453,1194,1431,1285,1554
10/05/2020,Dept_17,1228,1472,1213,1453,1303,1573
11/05/2020,Dept_17,1241,1486,1234,1479,1315,1589
12/05/2020,Dept_17,1260,NA,1253,1501,1335,1611
13/05/2020,Dept_17,1282,NA,1274,1526,1353,1634
14/05/2020,Dept_17,1297,NA,1290,1547,1371,1655
15/05/2020,Dept_17,1317,NA,1304,1566,1389,1678
16/05/2020,Dept_17,NA,NA,1321,1584,1409,1699
17/05/2020,Dept_17,NA,NA,1342,1607,1425,1720
18/05/2020,Dept_17,NA,NA,1364,1630,1436,1735
19/05/2020,Dept_17,NA,NA,1381,1652,1452,1754
20/05/2020,Dept_17,NA,NA,1409,1684,1476,1779
21/05/2020,Dept_17,NA,NA,1419,1700,1489,1796
22/05/2020,Dept_17,NA,NA,1441,1724,1500,1812
23/05/2020,Dept_17,NA,NA,1463,1750,1515,1829
24/05/2020,Dept_17,NA,NA,1479,1768,1530,1846
25/05/2020,Dept_17,NA,NA,1495,1785,1545,1864
26/05/2020,Dept_17,NA,NA,1508,1800,1561,1882
27/05/2020,Dept_17,NA,NA,1525,1820,1578,1904
28/05/2020,Dept_17,NA,NA,1544,1842,1597,1925
29/05/2020,Dept_17,NA,NA,1557,1857,1618,1948
30/05/2020,Dept_17,NA,NA,1575,1877,1637,1971
31/05/2020,Dept_17,NA,NA,1597,1904,1653,1992
01/03/2020,Dept_18,11,14,8,14,6,10
02/03/2020,Dept_18,25,31,14,26,18,23
03/03/2020,Dept_18,35,41,17,32,26,32
04/03/2020,Dept_18,39,48,25,42,31,40
05/03/2020,Dept_18,47,56,32,52,42,57
06/03/2020,Dept_18,59,68,45,65,54,70
07/03/2020,Dept_18,67,77,55,77,61,79
08/03/2020,Dept_18,72,83,57,84,69,88
09/03/2020,Dept_18,80,93,61,90,78,98
10/03/2020,Dept_18,87,103,64,94,90,113
11/03/2020,Dept_18,97,115,74,104,101,127
12/03/2020,Dept_18,104,123,82,113,110,139
13/03/2020,Dept_18,113,135,93,126,125,157
14/03/2020,Dept_18,117,143,101,135,135,169
15/03/2020,Dept_18,129,156,110,147,148,182
16/03/2020,Dept_18,135,166,119,157,159,194
17/03/2020,Dept_18,145,178,126,167,168,205
18/03/2020,Dept_18,153,188,137,180,173,212
19/03/2020,Dept_18,160,198,156,204,181,221
20/03/2020,Dept_18,165,205,165,214,191,232
21/03/2020,Dept_18,171,212,175,225,199,240
22/03/2020,Dept_18,181,225,184,237,205,248
23/03/2020,Dept_18,182,226,194,247,217,260
24/03/2020,Dept_18,191,238,201,255,229,276
25/03/2020,Dept_18,201,249,209,266,235,284
26/03/2020,Dept_18,207,255,219,277,242,293
27/03/2020,Dept_18,214,264,221,280,250,303
28/03/2020,Dept_18,233,284,226,286,260,314
29/03/2020,Dept_18,244,298,237,298,271,328
30/03/2020,Dept_18,259,314,244,309,285,342
31/03/2020,Dept_18,273,328,249,316,293,353
01/04/2020,Dept_18,287,347,260,328,304,366
02/04/2020,Dept_18,294,355,267,338,312,376
03/04/2020,Dept_18,306,374,274,347,327,394
04/04/2020,Dept_18,317,388,283,358,329,398
05/04/2020,Dept_18,328,401,289,365,335,405
06/04/2020,Dept_18,339,417,301,382,347,420
07/04/2020,Dept_18,348,432,304,386,355,431
08/04/2020,Dept_18,353,443,311,394,361,438
09/04/2020,Dept_18,362,457,321,406,372,449
10/04/2020,Dept_18,372,470,328,413,386,463
11/04/2020,Dept_18,387,487,333,421,395,474
12/04/2020,Dept_18,394,498,337,425,403,485
13/04/2020,Dept_18,410,519,347,437,415,498
14/04/2020,Dept_18,416,526,357,448,421,506
15/04/2020,Dept_18,423,534,363,457,426,514
16/04/2020,Dept_18,431,545,372,468,432,521
17/04/2020,Dept_18,444,561,382,481,440,534
18/04/2020,Dept_18,457,578,390,490,450,544
19/04/2020,Dept_18,466,589,398,503,458,555
20/04/2020,Dept_18,471,597,407,513,468,566
21/04/2020,Dept_18,478,606,421,527,475,575
22/04/2020,Dept_18,491,620,429,535,481,586
23/04/2020,Dept_18,500,633,435,542,489,595
24/04/2020,Dept_18,507,643,444,554,493,599
25/04/2020,Dept_18,513,651,457,569,502,608
26/04/2020,Dept_18,520,659,468,582,507,614
27/04/2020,Dept_18,529,672,471,586,521,630
28/04/2020,Dept_18,540,686,474,590,525,635
29/04/2020,Dept_18,548,697,479,595,535,647
30/04/2020,Dept_18,557,708,485,603,541,657
01/05/2020,Dept_18,563,716,491,612,550,667
02/05/2020,Dept_18,574,728,496,620,557,677
03/05/2020,Dept_18,577,733,508,632,559,679
04/05/2020,Dept_18,586,742,514,639,565,688
05/05/2020,Dept_18,594,750,521,649,569,695
06/05/2020,Dept_18,600,756,531,661,577,706
07/05/2020,Dept_18,609,765,537,670,586,718
08/05/2020,Dept_18,616,774,545,679,597,733
09/05/2020,Dept_18,624,783,556,690,602,738
10/05/2020,Dept_18,625,784,565,699,611,749
11/05/2020,Dept_18,634,793,575,712,619,759
12/05/2020,Dept_18,642,NA,579,717,626,768
13/05/2020,Dept_18,648,NA,587,725,634,779
14/05/2020,Dept_18,661,NA,595,734,643,789
15/05/2020,Dept_18,667,NA,606,746,650,797
16/05/2020,Dept_18,NA,NA,613,754,657,806
17/05/2020,Dept_18,NA,NA,621,762,666,816
18/05/2020,Dept_18,NA,NA,628,770,674,829
19/05/2020,Dept_18,NA,NA,630,774,682,838
20/05/2020,Dept_18,NA,NA,638,785,687,843
21/05/2020,Dept_18,NA,NA,648,796,699,858
22/05/2020,Dept_18,NA,NA,657,806,704,864
23/05/2020,Dept_18,NA,NA,664,814,709,870
24/05/2020,Dept_18,NA,NA,674,825,715,877
25/05/2020,Dept_18,NA,NA,679,831,724,886
26/05/2020,Dept_18,NA,NA,688,842,731,894
27/05/2020,Dept_18,NA,NA,694,849,740,904
28/05/2020,Dept_18,NA,NA,701,856,747,912
29/05/2020,Dept_18,NA,NA,708,865,756,922
30/05/2020,Dept_18,NA,NA,718,877,762,928
31/05/2020,Dept_18,NA,NA,724,884,768,936
01/03/2020,Dept_19,9,12,8,11,12,12
02/03/2020,Dept_19,16,20,21,27,18,18
03/03/2020,Dept_19,22,26,22,31,30,32
04/03/2020,Dept_19,29,34,28,38,38,43
05/03/2020,Dept_19,37,43,41,53,48,53
06/03/2020,Dept_19,47,53,49,62,54,62
07/03/2020,Dept_19,52,60,52,68,69,77
08/03/2020,Dept_19,62,72,59,76,84,93
09/03/2020,Dept_19,69,81,75,93,99,108
10/03/2020,Dept_19,76,88,83,103,113,126
11/03/2020,Dept_19,80,92,92,114,121,135
12/03/2020,Dept_19,83,95,96,119,141,158
13/03/2020,Dept_19,91,103,104,127,150,170
14/03/2020,Dept_19,105,120,111,134,158,180
15/03/2020,Dept_19,111,126,118,142,166,188
16/03/2020,Dept_19,115,131,124,148,174,197
17/03/2020,Dept_19,122,138,127,152,187,213
18/03/2020,Dept_19,127,147,142,167,193,219
19/03/2020,Dept_19,134,156,152,177,206,235
20/03/2020,Dept_19,146,169,157,183,215,244
21/03/2020,Dept_19,152,177,168,195,221,254
22/03/2020,Dept_19,166,193,176,205,232,266
23/03/2020,Dept_19,183,210,190,220,239,273
24/03/2020,Dept_19,196,223,198,230,243,278
25/03/2020,Dept_19,211,239,207,241,256,295
26/03/2020,Dept_19,220,251,218,252,263,304
27/03/2020,Dept_19,225,257,226,260,274,317
28/03/2020,Dept_19,230,263,237,272,281,326
29/03/2020,Dept_19,234,268,242,280,292,337
30/03/2020,Dept_19,247,282,250,288,298,347
31/03/2020,Dept_19,262,298,260,300,307,357
01/04/2020,Dept_19,270,307,268,309,318,368
02/04/2020,Dept_19,276,315,272,313,327,379
03/04/2020,Dept_19,286,327,278,320,333,386
04/04/2020,Dept_19,296,338,286,330,341,396
05/04/2020,Dept_19,302,346,296,341,346,403
06/04/2020,Dept_19,310,355,303,349,354,411
07/04/2020,Dept_19,323,369,312,359,368,430
08/04/2020,Dept_19,330,376,318,365,377,439
09/04/2020,Dept_19,339,385,327,377,388,452
10/04/2020,Dept_19,353,400,335,388,396,460
11/04/2020,Dept_19,359,407,343,397,403,468
12/04/2020,Dept_19,366,416,349,403,410,478
13/04/2020,Dept_19,374,424,355,409,415,483
14/04/2020,Dept_19,384,434,360,416,422,491
15/04/2020,Dept_19,391,441,370,426,428,499
16/04/2020,Dept_19,398,448,375,433,433,505
17/04/2020,Dept_19,409,460,378,436,438,513
18/04/2020,Dept_19,415,467,385,444,447,523
19/04/2020,Dept_19,425,477,395,454,455,534
20/04/2020,Dept_19,428,480,402,462,460,539
21/04/2020,Dept_19,433,486,409,471,467,548
22/04/2020,Dept_19,437,490,418,481,474,557
23/04/2020,Dept_19,442,496,429,493,480,564
24/04/2020,Dept_19,447,502,440,505,484,569
25/04/2020,Dept_19,452,510,444,510,494,579
26/04/2020,Dept_19,464,522,450,516,502,588
27/04/2020,Dept_19,471,529,458,524,510,600
28/04/2020,Dept_19,481,541,468,535,516,608
29/04/2020,Dept_19,489,549,471,538,530,622
30/04/2020,Dept_19,493,555,475,544,537,630
01/05/2020,Dept_19,496,558,480,551,541,634
02/05/2020,Dept_19,503,567,488,560,551,645
03/05/2020,Dept_19,511,576,492,565,556,651
04/05/2020,Dept_19,518,583,501,574,560,656
05/05/2020,Dept_19,529,598,511,586,566,662
06/05/2020,Dept_19,535,604,521,596,577,674
07/05/2020,Dept_19,538,608,528,604,588,685
08/05/2020,Dept_19,545,616,534,610,599,697
09/05/2020,Dept_19,548,619,543,621,605,705
10/05/2020,Dept_19,558,630,551,630,612,713
11/05/2020,Dept_19,560,632,559,639,626,728
12/05/2020,Dept_19,566,NA,571,651,632,734
13/05/2020,Dept_19,570,NA,579,659,642,745
14/05/2020,Dept_19,580,NA,584,667,650,757
15/05/2020,Dept_19,591,NA,592,676,656,763
16/05/2020,Dept_19,NA,NA,601,686,659,766
17/05/2020,Dept_19,NA,NA,611,697,670,779
18/05/2020,Dept_19,NA,NA,620,707,681,792
19/05/2020,Dept_19,NA,NA,627,714,685,801
20/05/2020,Dept_19,NA,NA,634,722,690,807
21/05/2020,Dept_19,NA,NA,639,729,700,817
22/05/2020,Dept_19,NA,NA,649,740,707,825
23/05/2020,Dept_19,NA,NA,663,756,713,832
24/05/2020,Dept_19,NA,NA,671,765,721,840
25/05/2020,Dept_19,NA,NA,678,772,735,854
26/05/2020,Dept_19,NA,NA,687,783,742,863
27/05/2020,Dept_19,NA,NA,695,791,746,869
28/05/2020,Dept_19,NA,NA,705,801,753,878
29/05/2020,Dept_19,NA,NA,713,810,756,882
30/05/2020,Dept_19,NA,NA,716,815,764,893
31/05/2020,Dept_19,NA,NA,724,824,768,897
01/03/2020,Dept_21,9,10,10,12,24,28
02/03/2020,Dept_21,18,20,31,33,43,47
03/03/2020,Dept_21,39,42,46,49,63,67
04/03/2020,Dept_21,59,63,55,62,74,79
05/03/2020,Dept_21,72,78,66,73,96,104
06/03/2020,Dept_21,80,87,86,93,116,127
07/03/2020,Dept_21,95,102,100,108,133,146
08/03/2020,Dept_21,107,115,110,121,146,162
09/03/2020,Dept_21,120,130,126,139,163,180
10/03/2020,Dept_21,131,142,138,152,180,198
11/03/2020,Dept_21,143,157,148,163,201,219
12/03/2020,Dept_21,164,179,163,180,222,242
13/03/2020,Dept_21,181,199,173,190,237,257
14/03/2020,Dept_21,204,223,183,202,250,270
15/03/2020,Dept_21,218,238,200,221,263,286
16/03/2020,Dept_21,237,260,211,233,283,307
17/03/2020,Dept_21,259,285,226,250,302,326
18/03/2020,Dept_21,278,306,237,262,316,340
19/03/2020,Dept_21,299,327,246,274,324,349
20/03/2020,Dept_21,313,341,254,285,341,366
21/03/2020,Dept_21,339,368,268,301,357,385
22/03/2020,Dept_21,357,387,283,316,368,398
23/03/2020,Dept_21,382,417,296,331,381,411
24/03/2020,Dept_21,404,440,307,342,397,428
25/03/2020,Dept_21,425,464,327,362,409,442
26/03/2020,Dept_21,445,486,344,379,427,463
27/03/2020,Dept_21,464,505,360,396,436,472
28/03/2020,Dept_21,487,532,375,411,451,492
29/03/2020,Dept_21,497,545,385,421,468,510
30/03/2020,Dept_21,518,569,403,442,486,529
31/03/2020,Dept_21,547,600,420,463,497,544
01/04/2020,Dept_21,577,630,435,478,519,569
02/04/2020,Dept_21,591,646,445,491,539,590
03/04/2020,Dept_21,612,671,456,503,556,610
04/04/2020,Dept_21,634,694,470,518,577,633
05/04/2020,Dept_21,663,725,485,533,593,651
06/04/2020,Dept_21,685,748,497,546,602,660
07/04/2020,Dept_21,711,775,519,569,618,679
08/04/2020,Dept_21,730,796,533,584,639,701
09/04/2020,Dept_21,749,816,544,597,652,714
10/04/2020,Dept_21,764,833,560,616,666,729
11/04/2020,Dept_21,794,864,584,643,682,746
12/04/2020,Dept_21,818,889,597,657,700,764
13/04/2020,Dept_21,848,919,614,675,708,774
14/04/2020,Dept_21,875,947,624,685,720,788
15/04/2020,Dept_21,896,971,641,704,732,803
16/04/2020,Dept_21,917,993,652,716,740,812
17/04/2020,Dept_21,934,1011,665,731,756,831
18/04/2020,Dept_21,952,1031,680,746,771,847
19/04/2020,Dept_21,973,1052,689,758,789,867
20/04/2020,Dept_21,990,1069,713,783,804,883
21/04/2020,Dept_21,1005,1085,729,800,824,903
22/04/2020,Dept_21,1021,1102,737,809,832,912
23/04/2020,Dept_21,1036,1121,754,828,848,930
24/04/2020,Dept_21,1049,1136,768,844,863,945
25/04/2020,Dept_21,1065,1152,779,858,870,952
26/04/2020,Dept_21,1081,1171,792,871,889,971
27/04/2020,Dept_21,1086,1176,811,892,901,983
28/04/2020,Dept_21,1098,1188,816,897,911,995
29/04/2020,Dept_21,1114,1204,834,917,928,1014
30/04/2020,Dept_21,1124,1215,853,937,939,1027
01/05/2020,Dept_21,1137,1231,869,954,951,1041
02/05/2020,Dept_21,1149,1245,882,967,961,1051
03/05/2020,Dept_21,1162,1261,897,984,970,1060
04/05/2020,Dept_21,1168,1270,911,999,988,1079
05/05/2020,Dept_21,1174,1278,920,1010,1007,1098
06/05/2020,Dept_21,1191,1295,932,1023,1015,1109
07/05/2020,Dept_21,1205,1311,940,1031,1026,1120
08/05/2020,Dept_21,1218,1325,951,1044,1038,1134
09/05/2020,Dept_21,1230,1338,966,1060,1050,1148
10/05/2020,Dept_21,1243,1354,990,1085,1063,1162
11/05/2020,Dept_21,1254,1366,1002,1098,1071,1171
12/05/2020,Dept_21,1270,NA,1014,1111,1082,1182
13/05/2020,Dept_21,1278,NA,1025,1123,1089,1189
14/05/2020,Dept_21,1288,NA,1042,1140,1094,1194
15/05/2020,Dept_21,1301,NA,1054,1152,1105,1206
16/05/2020,Dept_21,NA,NA,1068,1168,1115,1217
17/05/2020,Dept_21,NA,NA,1080,1180,1132,1234
18/05/2020,Dept_21,NA,NA,1090,1193,1144,1247
19/05/2020,Dept_21,NA,NA,1107,1210,1155,1259
20/05/2020,Dept_21,NA,NA,1119,1224,1165,1273
21/05/2020,Dept_21,NA,NA,1134,1240,1173,1281
22/05/2020,Dept_21,NA,NA,1145,1251,1194,1302
23/05/2020,Dept_21,NA,NA,1151,1259,1204,1315
24/05/2020,Dept_21,NA,NA,1170,1278,1217,1329
25/05/2020,Dept_21,NA,NA,1181,1290,1234,1347
26/05/2020,Dept_21,NA,NA,1200,1311,1240,1354
27/05/2020,Dept_21,NA,NA,1212,1325,1254,1369
28/05/2020,Dept_21,NA,NA,1218,1332,1265,1380
29/05/2020,Dept_21,NA,NA,1232,1350,1278,1394
30/05/2020,Dept_21,NA,NA,1245,1364,1292,1410
31/05/2020,Dept_21,NA,NA,1257,1378,1314,1432
01/03/2020,Dept_22,20,20,21,25,17,18
02/03/2020,Dept_22,42,45,46,50,45,50
03/03/2020,Dept_22,62,65,62,68,68,74
04/03/2020,Dept_22,86,90,80,86,87,93
05/03/2020,Dept_22,103,108,98,106,117,125
06/03/2020,Dept_22,125,131,115,125,142,150
07/03/2020,Dept_22,143,152,127,139,159,170
08/03/2020,Dept_22,157,167,139,152,171,182
09/03/2020,Dept_22,177,187,161,174,193,206
10/03/2020,Dept_22,190,202,178,192,216,230
11/03/2020,Dept_22,208,223,200,216,236,252
12/03/2020,Dept_22,219,236,214,230,265,282
13/03/2020,Dept_22,235,254,234,253,289,307
14/03/2020,Dept_22,252,276,248,270,305,327
15/03/2020,Dept_22,274,300,260,285,326,351
16/03/2020,Dept_22,293,320,286,312,350,378
17/03/2020,Dept_22,311,339,300,328,375,404
18/03/2020,Dept_22,331,359,323,353,395,425
19/03/2020,Dept_22,351,380,339,373,415,448
20/03/2020,Dept_22,372,402,361,396,438,473
21/03/2020,Dept_22,388,420,380,416,456,493
22/03/2020,Dept_22,408,440,402,438,474,512
23/03/2020,Dept_22,430,463,427,466,494,536
24/03/2020,Dept_22,445,480,445,486,513,555
25/03/2020,Dept_22,462,498,462,505,535,577
26/03/2020,Dept_22,490,526,478,526,547,591
27/03/2020,Dept_22,513,550,501,551,565,610
28/03/2020,Dept_22,537,578,521,572,588,635
29/03/2020,Dept_22,555,597,542,595,608,657
30/03/2020,Dept_22,578,621,563,617,632,683
31/03/2020,Dept_22,601,645,576,631,655,707
01/04/2020,Dept_22,620,664,589,645,670,724
02/04/2020,Dept_22,643,688,607,663,691,745
03/04/2020,Dept_22,667,713,623,681,713,768
04/04/2020,Dept_22,685,732,644,704,732,787
05/04/2020,Dept_22,702,750,668,728,754,809
06/04/2020,Dept_22,727,778,683,746,781,836
07/04/2020,Dept_22,751,804,702,767,797,853
08/04/2020,Dept_22,774,829,724,790,811,867
09/04/2020,Dept_22,800,855,740,807,831,889
10/04/2020,Dept_22,821,878,762,830,852,911
11/04/2020,Dept_22,849,908,788,858,873,933
12/04/2020,Dept_22,863,924,808,880,890,950
13/04/2020,Dept_22,878,940,817,889,908,969
14/04/2020,Dept_22,894,958,829,902,930,991
15/04/2020,Dept_22,916,983,850,923,943,1005
16/04/2020,Dept_22,932,999,872,947,976,1042
17/04/2020,Dept_22,946,1014,883,959,991,1059
18/04/2020,Dept_22,962,1030,901,978,1013,1083
19/04/2020,Dept_22,972,1040,921,1000,1036,1107
20/04/2020,Dept_22,987,1057,936,1016,1055,1131
21/04/2020,Dept_22,1005,1077,952,1034,1076,1154
22/04/2020,Dept_22,1023,1097,976,1059,1085,1164
23/04/2020,Dept_22,1036,1110,999,1083,1106,1187
24/04/2020,Dept_22,1054,1132,1022,1106,1127,1211
25/04/2020,Dept_22,1079,1157,1040,1127,1148,1234
26/04/2020,Dept_22,1091,1170,1055,1143,1164,1253
27/04/2020,Dept_22,1108,1188,1072,1160,1173,1264
28/04/2020,Dept_22,1121,1203,1084,1175,1203,1294
29/04/2020,Dept_22,1139,1222,1102,1195,1230,1322
30/04/2020,Dept_22,1153,1237,1114,1208,1250,1344
01/05/2020,Dept_22,1170,1255,1135,1230,1263,1358
02/05/2020,Dept_22,1182,1268,1155,1251,1282,1380
03/05/2020,Dept_22,1196,1283,1170,1268,1300,1399
04/05/2020,Dept_22,1217,1306,1188,1288,1314,1417
05/05/2020,Dept_22,1235,1324,1202,1303,1335,1440
06/05/2020,Dept_22,1255,1347,1217,1319,1348,1453
07/05/2020,Dept_22,1271,1364,1242,1344,1366,1471
08/05/2020,Dept_22,1281,1380,1254,1357,1392,1498
09/05/2020,Dept_22,1293,1392,1274,1377,1399,1507
10/05/2020,Dept_22,1304,1403,1294,1398,1420,1530
11/05/2020,Dept_22,1314,1413,1313,1417,1450,1562
12/05/2020,Dept_22,1329,NA,1333,1439,1464,1578
13/05/2020,Dept_22,1343,NA,1348,1454,1484,1601
14/05/2020,Dept_22,1356,NA,1377,1483,1493,1611
15/05/2020,Dept_22,1374,NA,1396,1505,1507,1627
16/05/2020,Dept_22,NA,NA,1413,1523,1525,1646
17/05/2020,Dept_22,NA,NA,1435,1547,1549,1672
18/05/2020,Dept_22,NA,NA,1454,1567,1567,1690
19/05/2020,Dept_22,NA,NA,1464,1578,1588,1712
20/05/2020,Dept_22,NA,NA,1481,1596,1605,1731
21/05/2020,Dept_22,NA,NA,1508,1623,1622,1751
22/05/2020,Dept_22,NA,NA,1526,1641,1641,1772
23/05/2020,Dept_22,NA,NA,1544,1660,1662,1793
24/05/2020,Dept_22,NA,NA,1565,1682,1673,1804
25/05/2020,Dept_22,NA,NA,1582,1701,1689,1821
26/05/2020,Dept_22,NA,NA,1593,1713,1712,1846
27/05/2020,Dept_22,NA,NA,1609,1733,1731,1865
28/05/2020,Dept_22,NA,NA,1629,1754,1747,1883
29/05/2020,Dept_22,NA,NA,1646,1772,1765,1901
30/05/2020,Dept_22,NA,NA,1663,1789,1782,1920
31/05/2020,Dept_22,NA,NA,1679,1805,1803,1941
01/03/2020,Dept_23,5,5,3,3,13,13
02/03/2020,Dept_23,10,10,7,8,17,17
03/03/2020,Dept_23,14,15,10,12,25,28
04/03/2020,Dept_23,22,23,18,21,28,35
05/03/2020,Dept_23,25,27,20,25,33,40
06/03/2020,Dept_23,31,34,26,32,34,42
07/03/2020,Dept_23,38,41,31,38,37,47
08/03/2020,Dept_23,39,43,36,43,43,54
09/03/2020,Dept_23,43,48,38,47,47,58
10/03/2020,Dept_23,50,57,41,50,51,63
11/03/2020,Dept_23,53,60,42,52,56,68
12/03/2020,Dept_23,56,65,43,54,60,73
13/03/2020,Dept_23,59,70,47,58,61,74
14/03/2020,Dept_23,66,78,50,62,65,81
15/03/2020,Dept_23,70,84,53,65,71,87
16/03/2020,Dept_23,76,90,58,70,75,91
17/03/2020,Dept_23,81,98,60,73,78,95
18/03/2020,Dept_23,86,103,65,79,82,101
19/03/2020,Dept_23,93,112,68,83,84,104
20/03/2020,Dept_23,99,119,73,88,90,112
21/03/2020,Dept_23,102,122,81,97,92,115
22/03/2020,Dept_23,104,125,88,106,104,127
23/03/2020,Dept_23,109,132,90,109,108,132
24/03/2020,Dept_23,113,136,93,114,111,138
25/03/2020,Dept_23,121,144,97,118,115,144
26/03/2020,Dept_23,122,145,103,126,120,151
27/03/2020,Dept_23,127,153,105,129,123,154
28/03/2020,Dept_23,133,160,109,133,130,161
29/03/2020,Dept_23,136,167,113,140,134,169
30/03/2020,Dept_23,139,171,117,147,137,174
31/03/2020,Dept_23,141,173,119,151,142,180
01/04/2020,Dept_23,149,181,125,157,145,184
